train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,f1_score
1,1,218710,2,3,288720,4,1,249230,0.7427
1,1,218710,2,3,288720,4,2,239230,0.7868
1,1,218710,2,3,288720,4,3,423770,0.7925
1,1,218710,2,3,288720,5,1,215530,0.8053
1,1,218710,2,3,288720,5,2,237050,0.8145
1,1,218710,2,3,288720,5,3,283810,0.8199
1,1,218710,2,3,288720,6,1,191410,0.7651
1,1,218710,2,3,288720,6,2,274640,0.7753
1,1,218710,2,3,288720,6,3,272550,0.7728
1,1,218710,2,3,288720,7,1,513030,0.7682
1,1,218710,2,3,288720,7,2,499780,0.8220
1,1,218710,2,3,288720,7,3,510050,0.8397
1,1,218710,2,3,288720,8,1,141760,0.7811
1,1,218710,2,3,288720,8,2,151390,0.7849
1,1,218710,2,3,288720,8,3,156050,0.7633
1,1,218710,3,1,151190,1,1,218710,0.9326
1,1,218710,3,1,151190,1,2,212760,0.8378
1,1,218710,3,1,151190,1,3,217700,0.8293
1,1,218710,3,1,151190,2,1,278300,0.6946
1,1,218710,3,1,151190,2,2,334990,0.7128
1,1,218710,3,1,151190,2,3,288720,0.6653
1,1,218710,3,1,151190,3,1,151190,0.7048
1,1,218710,3,1,151190,3,2,153970,0.7874
1,1,218710,3,1,151190,3,3,205220,0.7922
1,1,218710,3,1,151190,4,1,249230,0.7332
1,1,218710,3,1,151190,4,2,239230,0.7647
1,1,218710,3,1,151190,4,3,423770,0.7871
1,1,218710,3,1,151190,5,1,215530,0.8094
1,1,218710,3,1,151190,5,2,237050,0.8059
1,1,218710,3,1,151190,5,3,283810,0.8163
1,1,218710,3,1,151190,6,1,191410,0.7646
1,1,218710,3,1,151190,6,2,274640,0.7810
1,1,218710,3,1,151190,6,3,272550,0.7780
1,1,218710,3,1,151190,7,1,513030,0.7560
1,1,218710,3,1,151190,7,2,499780,0.8091
1,1,218710,3,1,151190,7,3,510050,0.8162
1,1,218710,3,1,151190,8,1,141760,0.7822
1,1,218710,3,1,151190,8,2,151390,0.7737
1,1,218710,3,1,151190,8,3,156050,0.7702
1,1,218710,3,2,153970,1,1,218710,0.9326
1,1,218710,3,2,153970,1,2,212760,0.8378
1,1,218710,3,2,153970,1,3,217700,0.8293
1,1,218710,3,2,153970,2,1,278300,0.6946
1,1,218710,3,2,153970,2,2,334990,0.7128
1,1,218710,3,2,153970,2,3,288720,0.6653
1,1,218710,3,2,153970,3,1,151190,0.7048
1,1,218710,3,2,153970,3,2,153970,0.7874
1,1,218710,3,2,153970,3,3,205220,0.7922
1,1,218710,3,2,153970,4,1,249230,0.7332
1,1,218710,3,2,153970,4,2,239230,0.7647
1,1,218710,3,2,153970,4,3,423770,0.7871
1,1,218710,3,2,153970,5,1,215530,0.8094
1,1,218710,3,2,153970,5,2,237050,0.8059
1,1,218710,3,2,153970,5,3,283810,0.8163
1,1,218710,3,2,153970,6,1,191410,0.7646
1,1,218710,3,2,153970,6,2,274640,0.7810
1,1,218710,3,2,153970,6,3,272550,0.7780
1,1,218710,3,2,153970,7,1,513030,0.7560
1,1,218710,3,2,153970,7,2,499780,0.8091
1,1,218710,3,2,153970,7,3,510050,0.8162
1,1,218710,3,2,153970,8,1,141760,0.7822
1,1,218710,3,2,153970,8,2,151390,0.7737
1,1,218710,3,2,153970,8,3,156050,0.7702
1,1,218710,3,3,205220,1,1,218710,0.9201
1,1,218710,3,3,205220,1,2,212760,0.8361
1,1,218710,3,3,205220,1,3,217700,0.8212
1,1,218710,3,3,205220,2,1,278300,0.6848
1,1,218710,3,3,205220,2,2,334990,0.6650
1,1,218710,3,3,205220,2,3,288720,0.6428
1,1,218710,3,3,205220,3,1,151190,0.6620
1,1,218710,3,3,205220,3,2,153970,0.7548
1,1,218710,3,3,205220,3,3,205220,0.7863
1,1,218710,3,3,205220,4,1,249230,0.7075
1,1,218710,3,3,205220,4,2,239230,0.7240
1,1,218710,3,3,205220,4,3,423770,0.7843
1,1,218710,3,3,205220,5,1,215530,0.8202
1,1,218710,3,3,205220,5,2,237050,0.8173
1,1,218710,3,3,205220,5,3,283810,0.8187
1,1,218710,3,3,205220,6,1,191410,0.7683
1,1,218710,3,3,205220,6,2,274640,0.7746
1,1,218710,3,3,205220,6,3,272550,0.7830
1,1,218710,3,3,205220,7,1,513030,0.7562
1,1,218710,3,3,205220,7,2,499780,0.8174
1,1,218710,3,3,205220,7,3,510050,0.8215
1,1,218710,3,3,205220,8,1,141760,0.7830
1,1,218710,3,3,205220,8,2,151390,0.7754
1,1,218710,3,3,205220,8,3,156050,0.7560
1,1,218710,4,1,249230,1,1,218710,1.0000
1,1,218710,4,1,249230,1,2,212760,0.8366
1,1,218710,4,1,249230,1,3,217700,0.8140
1,1,218710,4,1,249230,2,1,278300,0.6455
1,1,218710,4,1,249230,2,2,334990,0.6873
1,1,218710,4,1,249230,2,3,288720,0.6475
1,1,218710,4,1,249230,3,1,151190,0.6242
1,1,218710,4,1,249230,3,2,153970,0.7055
1,1,218710,4,1,249230,3,3,205220,0.7323
1,1,218710,4,1,249230,4,1,249230,0.7841
1,1,218710,4,1,249230,4,2,239230,0.8160
1,1,218710,4,1,249230,4,3,423770,0.7938
1,1,218710,4,1,249230,5,1,215530,0.7784
1,1,218710,4,1,249230,5,2,237050,0.8001
1,1,218710,4,1,249230,5,3,283810,0.7933
1,1,218710,4,1,249230,6,1,191410,0.7469
1,1,218710,4,1,249230,6,2,274640,0.7315
1,1,218710,4,1,249230,6,3,272550,0.7531
1,1,218710,4,1,249230,7,1,513030,0.7631
1,1,218710,4,1,249230,7,2,499780,0.8053
1,1,218710,4,1,249230,7,3,510050,0.8206
1,1,218710,4,1,249230,8,1,141760,0.7957
1,1,218710,4,1,249230,8,2,151390,0.7467
1,1,218710,4,1,249230,8,3,156050,0.7435
1,1,218710,4,2,239230,1,1,218710,1.0000
1,1,218710,4,2,239230,1,2,212760,0.8373
1,1,218710,4,2,239230,1,3,217700,0.8176
1,1,218710,4,2,239230,2,1,278300,0.6454
1,1,218710,4,2,239230,2,2,334990,0.6641
1,1,218710,4,2,239230,2,3,288720,0.6412
1,1,218710,4,2,239230,3,1,151190,0.6114
1,1,218710,4,2,239230,3,2,153970,0.6913
1,1,218710,4,2,239230,3,3,205220,0.7352
1,1,218710,4,2,239230,4,1,249230,0.7612
1,1,218710,4,2,239230,4,2,239230,0.8098
1,1,218710,4,2,239230,4,3,423770,0.7742
1,1,218710,4,2,239230,5,1,215530,0.7825
1,1,218710,4,2,239230,5,2,237050,0.7964
1,1,218710,4,2,239230,5,3,283810,0.7864
1,1,218710,4,2,239230,6,1,191410,0.7200
1,1,218710,4,2,239230,6,2,274640,0.7125
1,1,218710,4,2,239230,6,3,272550,0.7451
1,1,218710,4,2,239230,7,1,513030,0.7666
1,1,218710,4,2,239230,7,2,499780,0.8046
1,1,218710,4,2,239230,7,3,510050,0.8178
1,1,218710,4,2,239230,8,1,141760,0.7844
1,1,218710,4,2,239230,8,2,151390,0.7408
1,1,218710,4,2,239230,8,3,156050,0.7192
1,1,218710,4,3,423770,1,1,218710,0.9109
1,1,218710,4,3,423770,1,2,212760,0.8320
1,1,218710,4,3,423770,1,3,217700,0.8214
1,1,218710,4,3,423770,2,1,278300,0.6866
1,1,218710,4,3,423770,2,2,334990,0.6297
1,1,218710,4,3,423770,2,3,288720,0.6127
1,1,218710,4,3,423770,3,1,151190,0.6697
1,1,218710,4,3,423770,3,2,153970,0.7284
1,1,218710,4,3,423770,3,3,205220,0.7738
1,1,218710,4,3,423770,4,1,249230,0.6711
1,1,218710,4,3,423770,4,2,239230,0.6955
1,1,218710,4,3,423770,4,3,423770,0.7822
1,1,218710,4,3,423770,5,1,215530,0.8167
1,1,218710,4,3,423770,5,2,237050,0.8143
1,1,218710,4,3,423770,5,3,283810,0.8198
1,1,218710,4,3,423770,6,1,191410,0.7604
1,1,218710,4,3,423770,6,2,274640,0.7730
1,1,218710,4,3,423770,6,3,272550,0.7826
1,1,218710,4,3,423770,7,1,513030,0.7432
1,1,218710,4,3,423770,7,2,499780,0.8046
1,1,218710,4,3,423770,7,3,510050,0.8295
1,1,218710,4,3,423770,8,1,141760,0.7841
1,1,218710,4,3,423770,8,2,151390,0.7748
1,1,218710,4,3,423770,8,3,156050,0.7633
1,1,218710,5,1,215530,1,1,218710,0.8913
1,1,218710,5,1,215530,1,2,212760,0.8063
1,1,218710,5,1,215530,1,3,217700,0.8222
1,1,218710,5,1,215530,2,1,278300,0.5978
1,1,218710,5,1,215530,2,2,334990,0.6323
1,1,218710,5,1,215530,2,3,288720,0.6183
1,1,218710,5,1,215530,3,1,151190,0.5992
1,1,218710,5,1,215530,3,2,153970,0.6215
1,1,218710,5,1,215530,3,3,205220,0.6170
1,1,218710,5,1,215530,4,1,249230,0.6615
1,1,218710,5,1,215530,4,2,239230,0.6695
1,1,218710,5,1,215530,4,3,423770,0.7108
1,1,218710,5,1,215530,5,1,215530,0.7773
1,1,218710,5,1,215530,5,2,237050,0.7580
1,1,218710,5,1,215530,5,3,283810,0.7582
1,1,218710,5,1,215530,6,1,191410,0.6963
1,1,218710,5,1,215530,6,2,274640,0.6850
1,1,218710,5,1,215530,6,3,272550,0.7063
1,1,218710,5,1,215530,7,1,513030,0.6501
1,1,218710,5,1,215530,7,2,499780,0.7401
1,1,218710,5,1,215530,7,3,510050,0.7899
1,1,218710,5,1,215530,8,1,141760,0.7342
1,1,218710,5,1,215530,8,2,151390,0.7121
1,1,218710,5,1,215530,8,3,156050,0.6073
1,1,218710,5,2,237050,1,1,218710,0.9741
1,1,218710,5,2,237050,1,2,212760,0.8440
1,1,218710,5,2,237050,1,3,217700,0.8299
1,1,218710,5,2,237050,2,1,278300,0.6881
1,1,218710,5,2,237050,2,2,334990,0.7098
1,1,218710,5,2,237050,2,3,288720,0.6901
1,1,218710,5,2,237050,3,1,151190,0.6802
1,1,218710,5,2,237050,3,2,153970,0.7375
1,1,218710,5,2,237050,3,3,205220,0.7378
1,1,218710,5,2,237050,4,1,249230,0.7498
1,1,218710,5,2,237050,4,2,239230,0.7926
1,1,218710,5,2,237050,4,3,423770,0.7975
1,1,218710,5,2,237050,5,1,215530,0.8067
1,1,218710,5,2,237050,5,2,237050,0.8196
1,1,218710,5,2,237050,5,3,283810,0.8150
1,1,218710,5,2,237050,6,1,191410,0.7623
1,1,218710,5,2,237050,6,2,274640,0.7700
1,1,218710,5,2,237050,6,3,272550,0.7739
1,1,218710,5,2,237050,7,1,513030,0.7625
1,1,218710,5,2,237050,7,2,499780,0.8248
1,1,218710,5,2,237050,7,3,510050,0.8343
1,1,218710,5,2,237050,8,1,141760,0.7947
1,1,218710,5,2,237050,8,2,151390,0.7880
1,1,218710,5,2,237050,8,3,156050,0.7702
1,1,218710,5,3,283810,1,1,218710,0.9326
1,1,218710,5,3,283810,1,2,212760,0.8378
1,1,218710,5,3,283810,1,3,217700,0.8293
1,1,218710,5,3,283810,2,1,278300,0.6946
1,1,218710,5,3,283810,2,2,334990,0.7128
1,1,218710,5,3,283810,2,3,288720,0.6653
1,1,218710,5,3,283810,3,1,151190,0.7048
1,1,218710,5,3,283810,3,2,153970,0.7874
1,1,218710,5,3,283810,3,3,205220,0.7922
1,1,218710,5,3,283810,4,1,249230,0.7332
1,1,218710,5,3,283810,4,2,239230,0.7647
1,1,218710,5,3,283810,4,3,423770,0.7871
1,1,218710,5,3,283810,5,1,215530,0.8094
1,1,218710,5,3,283810,5,2,237050,0.8059
1,1,218710,5,3,283810,5,3,283810,0.8163
1,1,218710,5,3,283810,6,1,191410,0.7646
1,1,218710,5,3,283810,6,2,274640,0.7810
1,1,218710,5,3,283810,6,3,272550,0.7780
1,1,218710,5,3,283810,7,1,513030,0.7560
1,1,218710,5,3,283810,7,2,499780,0.8091
1,1,218710,5,3,283810,7,3,510050,0.8162
1,1,218710,5,3,283810,8,1,141760,0.7822
1,1,218710,5,3,283810,8,2,151390,0.7737
1,1,218710,5,3,283810,8,3,156050,0.7702
1,1,218710,6,1,191410,1,1,218710,0.9137
1,1,218710,6,1,191410,1,2,212760,0.8316
1,1,218710,6,1,191410,1,3,217700,0.8227
1,1,218710,6,1,191410,2,1,278300,0.6596
1,1,218710,6,1,191410,2,2,334990,0.6393
1,1,218710,6,1,191410,2,3,288720,0.6170
1,1,218710,6,1,191410,3,1,151190,0.6469
1,1,218710,6,1,191410,3,2,153970,0.6879
1,1,218710,6,1,191410,3,3,205220,0.7493
1,1,218710,6,1,191410,4,1,249230,0.6491
1,1,218710,6,1,191410,4,2,239230,0.6929
1,1,218710,6,1,191410,4,3,423770,0.7827
1,1,218710,6,1,191410,5,1,215530,0.7979
1,1,218710,6,1,191410,5,2,237050,0.8051
1,1,218710,6,1,191410,5,3,283810,0.8072
1,1,218710,6,1,191410,6,1,191410,0.7583
1,1,218710,6,1,191410,6,2,274640,0.7621
1,1,218710,6,1,191410,6,3,272550,0.7737
1,1,218710,6,1,191410,7,1,513030,0.7050
1,1,218710,6,1,191410,7,2,499780,0.7886
1,1,218710,6,1,191410,7,3,510050,0.8263
1,1,218710,6,1,191410,8,1,141760,0.7789
1,1,218710,6,1,191410,8,2,151390,0.7595
1,1,218710,6,1,191410,8,3,156050,0.7319
1,1,218710,6,2,274640,1,1,218710,0.9326
1,1,218710,6,2,274640,1,2,212760,0.8378
1,1,218710,6,2,274640,1,3,217700,0.8293
1,1,218710,6,2,274640,2,1,278300,0.6946
1,1,218710,6,2,274640,2,2,334990,0.7128
1,1,218710,6,2,274640,2,3,288720,0.6653
1,1,218710,6,2,274640,3,1,151190,0.7048
1,1,218710,6,2,274640,3,2,153970,0.7874
1,1,218710,6,2,274640,3,3,205220,0.7922
1,1,218710,6,2,274640,4,1,249230,0.7332
1,1,218710,6,2,274640,4,2,239230,0.7647
1,1,218710,6,2,274640,4,3,423770,0.7871
1,1,218710,6,2,274640,5,1,215530,0.8094
1,1,218710,6,2,274640,5,2,237050,0.8059
1,1,218710,6,2,274640,5,3,283810,0.8163
1,1,218710,6,2,274640,6,1,191410,0.7646
1,1,218710,6,2,274640,6,2,274640,0.7810
1,1,218710,6,2,274640,6,3,272550,0.7780
1,1,218710,6,2,274640,7,1,513030,0.7560
1,1,218710,6,2,274640,7,2,499780,0.8091
1,1,218710,6,2,274640,7,3,510050,0.8162
1,1,218710,6,2,274640,8,1,141760,0.7822
1,1,218710,6,2,274640,8,2,151390,0.7737
1,1,218710,6,2,274640,8,3,156050,0.7702
1,1,218710,6,3,272550,1,1,218710,0.9201
1,1,218710,6,3,272550,1,2,212760,0.8361
1,1,218710,6,3,272550,1,3,217700,0.8212
1,1,218710,6,3,272550,2,1,278300,0.6848
1,1,218710,6,3,272550,2,2,334990,0.6650
1,1,218710,6,3,272550,2,3,288720,0.6428
1,1,218710,6,3,272550,3,1,151190,0.6620
1,1,218710,6,3,272550,3,2,153970,0.7548
1,1,218710,6,3,272550,3,3,205220,0.7863
1,1,218710,6,3,272550,4,1,249230,0.7075
1,1,218710,6,3,272550,4,2,239230,0.7240
1,1,218710,6,3,272550,4,3,423770,0.7843
1,1,218710,6,3,272550,5,1,215530,0.8202
1,1,218710,6,3,272550,5,2,237050,0.8173
1,1,218710,6,3,272550,5,3,283810,0.8187
1,1,218710,6,3,272550,6,1,191410,0.7683
1,1,218710,6,3,272550,6,2,274640,0.7746
1,1,218710,6,3,272550,6,3,272550,0.7830
1,1,218710,6,3,272550,7,1,513030,0.7562
1,1,218710,6,3,272550,7,2,499780,0.8174
1,1,218710,6,3,272550,7,3,510050,0.8215
1,1,218710,6,3,272550,8,1,141760,0.7830
1,1,218710,6,3,272550,8,2,151390,0.7754
1,1,218710,6,3,272550,8,3,156050,0.7560
1,1,218710,7,1,513030,1,1,218710,1.0000
1,1,218710,7,1,513030,1,2,212760,0.8373
1,1,218710,7,1,513030,1,3,217700,0.8176
1,1,218710,7,1,513030,2,1,278300,0.6454
1,1,218710,7,1,513030,2,2,334990,0.6641
1,1,218710,7,1,513030,2,3,288720,0.6412
1,1,218710,7,1,513030,3,1,151190,0.6114
1,1,218710,7,1,513030,3,2,153970,0.6913
1,1,218710,7,1,513030,3,3,205220,0.7352
1,1,218710,7,1,513030,4,1,249230,0.7612
1,1,218710,7,1,513030,4,2,239230,0.8098
1,1,218710,7,1,513030,4,3,423770,0.7742
1,1,218710,7,1,513030,5,1,215530,0.7825
1,1,218710,7,1,513030,5,2,237050,0.7964
1,1,218710,7,1,513030,5,3,283810,0.7864
1,1,218710,7,1,513030,6,1,191410,0.7200
1,1,218710,7,1,513030,6,2,274640,0.7125
1,1,218710,7,1,513030,6,3,272550,0.7451
1,1,218710,7,1,513030,7,1,513030,0.7666
1,1,218710,7,1,513030,7,2,499780,0.8046
1,1,218710,7,1,513030,7,3,510050,0.8178
1,1,218710,7,1,513030,8,1,141760,0.7844
1,1,218710,7,1,513030,8,2,151390,0.7408
1,1,218710,7,1,513030,8,3,156050,0.7192
1,1,218710,7,2,499780,1,1,218710,0.9201
1,1,218710,7,2,499780,1,2,212760,0.8361
1,1,218710,7,2,499780,1,3,217700,0.8212
1,1,218710,7,2,499780,2,1,278300,0.6848
1,1,218710,7,2,499780,2,2,334990,0.6650
1,1,218710,7,2,499780,2,3,288720,0.6428
1,1,218710,7,2,499780,3,1,151190,0.6620
1,1,218710,7,2,499780,3,2,153970,0.7548
1,1,218710,7,2,499780,3,3,205220,0.7863
1,1,218710,7,2,499780,4,1,249230,0.7075
1,1,218710,7,2,499780,4,2,239230,0.7240
1,1,218710,7,2,499780,4,3,423770,0.7843
1,1,218710,7,2,499780,5,1,215530,0.8202
1,1,218710,7,2,499780,5,2,237050,0.8173
1,1,218710,7,2,499780,5,3,283810,0.8187
1,1,218710,7,2,499780,6,1,191410,0.7683
1,1,218710,7,2,499780,6,2,274640,0.7746
1,1,218710,7,2,499780,6,3,272550,0.7830
1,1,218710,7,2,499780,7,1,513030,0.7562
1,1,218710,7,2,499780,7,2,499780,0.8174
1,1,218710,7,2,499780,7,3,510050,0.8215
1,1,218710,7,2,499780,8,1,141760,0.7830
1,1,218710,7,2,499780,8,2,151390,0.7754
1,1,218710,7,2,499780,8,3,156050,0.7560
1,1,218710,7,3,510050,1,1,218710,1.0000
1,1,218710,7,3,510050,1,2,212760,0.8346
1,1,218710,7,3,510050,1,3,217700,0.8139
1,1,218710,7,3,510050,2,1,278300,0.6460
1,1,218710,7,3,510050,2,2,334990,0.6571
1,1,218710,7,3,510050,2,3,288720,0.6484
1,1,218710,7,3,510050,3,1,151190,0.6166
1,1,218710,7,3,510050,3,2,153970,0.6892
1,1,218710,7,3,510050,3,3,205220,0.7202
1,1,218710,7,3,510050,4,1,249230,0.7784
1,1,218710,7,3,510050,4,2,239230,0.8167
1,1,218710,7,3,510050,4,3,423770,0.7910
1,1,218710,7,3,510050,5,1,215530,0.7726
1,1,218710,7,3,510050,5,2,237050,0.8043
1,1,218710,7,3,510050,5,3,283810,0.7889
1,1,218710,7,3,510050,6,1,191410,0.7534
1,1,218710,7,3,510050,6,2,274640,0.7348
1,1,218710,7,3,510050,6,3,272550,0.7525
1,1,218710,7,3,510050,7,1,513030,0.7741
1,1,218710,7,3,510050,7,2,499780,0.8184
1,1,218710,7,3,510050,7,3,510050,0.8466
1,1,218710,7,3,510050,8,1,141760,0.7997
1,1,218710,7,3,510050,8,2,151390,0.7563
1,1,218710,7,3,510050,8,3,156050,0.7551
1,1,218710,8,1,141760,1,1,218710,0.8913
1,1,218710,8,1,141760,1,2,212760,0.8063
1,1,218710,8,1,141760,1,3,217700,0.8222
1,1,218710,8,1,141760,2,1,278300,0.5978
1,1,218710,8,1,141760,2,2,334990,0.6323
1,1,218710,8,1,141760,2,3,288720,0.6183
1,1,218710,8,1,141760,3,1,151190,0.5992
1,1,218710,8,1,141760,3,2,153970,0.6215
1,1,218710,8,1,141760,3,3,205220,0.6170
1,1,218710,8,1,141760,4,1,249230,0.6615
1,1,218710,8,1,141760,4,2,239230,0.6695
1,1,218710,8,1,141760,4,3,423770,0.7108
1,1,218710,8,1,141760,5,1,215530,0.7773
1,1,218710,8,1,141760,5,2,237050,0.7580
1,1,218710,8,1,141760,5,3,283810,0.7582
1,1,218710,8,1,141760,6,1,191410,0.6963
1,1,218710,8,1,141760,6,2,274640,0.6850
1,1,218710,8,1,141760,6,3,272550,0.7063
1,1,218710,8,1,141760,7,1,513030,0.6501
1,1,218710,8,1,141760,7,2,499780,0.7401
1,1,218710,8,1,141760,7,3,510050,0.7899
1,1,218710,8,1,141760,8,1,141760,0.7342
1,1,218710,8,1,141760,8,2,151390,0.7121
1,1,218710,8,1,141760,8,3,156050,0.6073
1,1,218710,8,2,151390,1,1,218710,0.8913
1,1,218710,8,2,151390,1,2,212760,0.8063
1,1,218710,8,2,151390,1,3,217700,0.8222
1,1,218710,8,2,151390,2,1,278300,0.5978
