train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,f1_score
1,1,218710,3,2,153970,4,2,239230,0.7830
1,1,218710,3,2,153970,4,3,423770,0.7615
1,1,218710,3,2,153970,5,1,215530,0.8118
1,1,218710,3,2,153970,5,2,237050,0.8204
1,1,218710,3,2,153970,5,3,283810,0.8327
1,1,218710,3,2,153970,6,1,191410,0.7442
1,1,218710,3,2,153970,6,2,274640,0.7657
1,1,218710,3,2,153970,6,3,272550,0.7703
1,1,218710,3,2,153970,7,1,513030,0.8170
1,1,218710,3,2,153970,7,2,499780,0.8253
1,1,218710,3,2,153970,7,3,510050,0.8499
1,1,218710,3,2,153970,8,1,141760,0.7932
1,1,218710,3,2,153970,8,2,151390,0.7914
1,1,218710,3,2,153970,8,3,156050,0.7795
1,1,218710,3,3,205220,1,1,218710,0.9109
1,1,218710,3,3,205220,1,2,212760,0.8475
1,1,218710,3,3,205220,1,3,217700,0.8522
1,1,218710,3,3,205220,2,1,278300,0.7095
1,1,218710,3,3,205220,2,2,334990,0.7134
1,1,218710,3,3,205220,2,3,288720,0.7176
1,1,218710,3,3,205220,3,1,151190,0.8133
1,1,218710,3,3,205220,3,2,153970,0.8026
1,1,218710,3,3,205220,3,3,205220,0.8424
1,1,218710,3,3,205220,4,1,249230,0.7578
1,1,218710,3,3,205220,4,2,239230,0.7671
1,1,218710,3,3,205220,4,3,423770,0.7393
1,1,218710,3,3,205220,5,1,215530,0.8085
1,1,218710,3,3,205220,5,2,237050,0.8136
1,1,218710,3,3,205220,5,3,283810,0.8263
1,1,218710,3,3,205220,6,1,191410,0.7380
1,1,218710,3,3,205220,6,2,274640,0.7674
1,1,218710,3,3,205220,6,3,272550,0.7470
1,1,218710,3,3,205220,7,1,513030,0.8226
1,1,218710,3,3,205220,7,2,499780,0.8274
1,1,218710,3,3,205220,7,3,510050,0.8353
1,1,218710,3,3,205220,8,1,141760,0.7818
1,1,218710,3,3,205220,8,2,151390,0.7901
1,1,218710,3,3,205220,8,3,156050,0.7709
1,1,218710,4,1,249230,1,1,218710,0.9201
1,1,218710,4,1,249230,1,2,212760,0.8438
1,1,218710,4,1,249230,1,3,217700,0.8513
1,1,218710,4,1,249230,2,1,278300,0.7212
1,1,218710,4,1,249230,2,2,334990,0.7457
1,1,218710,4,1,249230,2,3,288720,0.7442
1,1,218710,4,1,249230,3,1,151190,0.8283
1,1,218710,4,1,249230,3,2,153970,0.8149
1,1,218710,4,1,249230,3,3,205220,0.8416
1,1,218710,4,1,249230,4,1,249230,0.7779
1,1,218710,4,1,249230,4,2,239230,0.7830
1,1,218710,4,1,249230,4,3,423770,0.7615
1,1,218710,4,1,249230,5,1,215530,0.8118
1,1,218710,4,1,249230,5,2,237050,0.8204
1,1,218710,4,1,249230,5,3,283810,0.8327
1,1,218710,4,1,249230,6,1,191410,0.7442
1,1,218710,4,1,249230,6,2,274640,0.7657
1,1,218710,4,1,249230,6,3,272550,0.7703
1,1,218710,4,1,249230,7,1,513030,0.8170
1,1,218710,4,1,249230,7,2,499780,0.8253
1,1,218710,4,1,249230,7,3,510050,0.8499
1,1,218710,4,1,249230,8,1,141760,0.7932
1,1,218710,4,1,249230,8,2,151390,0.7914
1,1,218710,4,1,249230,8,3,156050,0.7795
1,1,218710,4,2,239230,1,1,218710,0.9390
1,1,218710,4,2,239230,1,2,212760,0.8481
1,1,218710,4,2,239230,1,3,217700,0.8559
1,1,218710,4,2,239230,2,1,278300,0.7367
1,1,218710,4,2,239230,2,2,334990,0.7489
1,1,218710,4,2,239230,2,3,288720,0.7435
1,1,218710,4,2,239230,3,1,151190,0.8194
1,1,218710,4,2,239230,3,2,153970,0.8123
1,1,218710,4,2,239230,3,3,205220,0.8249
1,1,218710,4,2,239230,4,1,249230,0.7500
1,1,218710,4,2,239230,4,2,239230,0.7901
1,1,218710,4,2,239230,4,3,423770,0.7547
1,1,218710,4,2,239230,5,1,215530,0.7975
1,1,218710,4,2,239230,5,2,237050,0.8153
1,1,218710,4,2,239230,5,3,283810,0.8281
1,1,218710,4,2,239230,6,1,191410,0.7493
1,1,218710,4,2,239230,6,2,274640,0.7648
1,1,218710,4,2,239230,6,3,272550,0.7624
1,1,218710,4,2,239230,7,1,513030,0.8100
1,1,218710,4,2,239230,7,2,499780,0.8111
1,1,218710,4,2,239230,7,3,510050,0.8427
1,1,218710,4,2,239230,8,1,141760,0.7802
1,1,218710,4,2,239230,8,2,151390,0.7849
1,1,218710,4,2,239230,8,3,156050,0.7774
1,1,218710,4,3,423770,1,1,218710,0.9201
1,1,218710,4,3,423770,1,2,212760,0.8438
1,1,218710,4,3,423770,1,3,217700,0.8513
1,1,218710,4,3,423770,2,1,278300,0.7212
1,1,218710,4,3,423770,2,2,334990,0.7457
1,1,218710,4,3,423770,2,3,288720,0.7442
1,1,218710,4,3,423770,3,1,151190,0.8283
1,1,218710,4,3,423770,3,2,153970,0.8149
1,1,218710,4,3,423770,3,3,205220,0.8416
1,1,218710,4,3,423770,4,1,249230,0.7779
1,1,218710,4,3,423770,4,2,239230,0.7830
1,1,218710,4,3,423770,4,3,423770,0.7615
1,1,218710,4,3,423770,5,1,215530,0.8118
1,1,218710,4,3,423770,5,2,237050,0.8204
1,1,218710,4,3,423770,5,3,283810,0.8327
1,1,218710,4,3,423770,6,1,191410,0.7442
1,1,218710,4,3,423770,6,2,274640,0.7657
1,1,218710,4,3,423770,6,3,272550,0.7703
1,1,218710,4,3,423770,7,1,513030,0.8170
1,1,218710,4,3,423770,7,2,499780,0.8253
1,1,218710,4,3,423770,7,3,510050,0.8499
1,1,218710,4,3,423770,8,1,141760,0.7932
1,1,218710,4,3,423770,8,2,151390,0.7914
1,1,218710,4,3,423770,8,3,156050,0.7795
1,1,218710,5,1,215530,1,1,218710,0.9109
1,1,218710,5,1,215530,1,2,212760,0.8475
1,1,218710,5,1,215530,1,3,217700,0.8522
1,1,218710,5,1,215530,2,1,278300,0.7095
1,1,218710,5,1,215530,2,2,334990,0.7134
1,1,218710,5,1,215530,2,3,288720,0.7176
1,1,218710,5,1,215530,3,1,151190,0.8133
1,1,218710,5,1,215530,3,2,153970,0.8026
1,1,218710,5,1,215530,3,3,205220,0.8424
1,1,218710,5,1,215530,4,1,249230,0.7578
1,1,218710,5,1,215530,4,2,239230,0.7671
1,1,218710,5,1,215530,4,3,423770,0.7393
1,1,218710,5,1,215530,5,1,215530,0.8085
1,1,218710,5,1,215530,5,2,237050,0.8136
1,1,218710,5,1,215530,5,3,283810,0.8263
1,1,218710,5,1,215530,6,1,191410,0.7380
1,1,218710,5,1,215530,6,2,274640,0.7674
1,1,218710,5,1,215530,6,3,272550,0.7470
1,1,218710,5,1,215530,7,1,513030,0.8226
1,1,218710,5,1,215530,7,2,499780,0.8274
1,1,218710,5,1,215530,7,3,510050,0.8353
1,1,218710,5,1,215530,8,1,141760,0.7818
1,1,218710,5,1,215530,8,2,151390,0.7901
1,1,218710,5,1,215530,8,3,156050,0.7709
1,1,218710,5,2,237050,1,1,218710,0.9201
1,1,218710,5,2,237050,1,2,212760,0.8438
1,1,218710,5,2,237050,1,3,217700,0.8513
1,1,218710,5,2,237050,2,1,278300,0.7212
1,1,218710,5,2,237050,2,2,334990,0.7457
1,1,218710,5,2,237050,2,3,288720,0.7442
1,1,218710,5,2,237050,3,1,151190,0.8283
1,1,218710,5,2,237050,3,2,153970,0.8149
1,1,218710,5,2,237050,3,3,205220,0.8416
1,1,218710,5,2,237050,4,1,249230,0.7779
1,1,218710,5,2,237050,4,2,239230,0.7830
1,1,218710,5,2,237050,4,3,423770,0.7615
1,1,218710,5,2,237050,5,1,215530,0.8118
1,1,218710,5,2,237050,5,2,237050,0.8204
1,1,218710,5,2,237050,5,3,283810,0.8327
1,1,218710,5,2,237050,6,1,191410,0.7442
1,1,218710,5,2,237050,6,2,274640,0.7657
1,1,218710,5,2,237050,6,3,272550,0.7703
1,1,218710,5,2,237050,7,1,513030,0.8170
1,1,218710,5,2,237050,7,2,499780,0.8253
1,1,218710,5,2,237050,7,3,510050,0.8499
1,1,218710,5,2,237050,8,1,141760,0.7932
1,1,218710,5,2,237050,8,2,151390,0.7914
1,1,218710,5,2,237050,8,3,156050,0.7795
1,1,218710,5,3,283810,1,1,218710,0.9201
1,1,218710,5,3,283810,1,2,212760,0.8438
1,1,218710,5,3,283810,1,3,217700,0.8513
1,1,218710,5,3,283810,2,1,278300,0.7212
1,1,218710,5,3,283810,2,2,334990,0.7457
1,1,218710,5,3,283810,2,3,288720,0.7442
1,1,218710,5,3,283810,3,1,151190,0.8283
1,1,218710,5,3,283810,3,2,153970,0.8149
1,1,218710,5,3,283810,3,3,205220,0.8416
1,1,218710,5,3,283810,4,1,249230,0.7779
1,1,218710,5,3,283810,4,2,239230,0.7830
1,1,218710,5,3,283810,4,3,423770,0.7615
1,1,218710,5,3,283810,5,1,215530,0.8118
1,1,218710,5,3,283810,5,2,237050,0.8204
1,1,218710,5,3,283810,5,3,283810,0.8327
1,1,218710,5,3,283810,6,1,191410,0.7442
1,1,218710,5,3,283810,6,2,274640,0.7657
1,1,218710,5,3,283810,6,3,272550,0.7703
1,1,218710,5,3,283810,7,1,513030,0.8170
1,1,218710,5,3,283810,7,2,499780,0.8253
1,1,218710,5,3,283810,7,3,510050,0.8499
1,1,218710,5,3,283810,8,1,141760,0.7932
1,1,218710,5,3,283810,8,2,151390,0.7914
1,1,218710,5,3,283810,8,3,156050,0.7795
1,1,218710,6,1,191410,1,1,218710,0.9328
1,1,218710,6,1,191410,1,2,212760,0.8448
1,1,218710,6,1,191410,1,3,217700,0.8571
1,1,218710,6,1,191410,2,1,278300,0.7403
1,1,218710,6,1,191410,2,2,334990,0.7560
1,1,218710,6,1,191410,2,3,288720,0.7493
1,1,218710,6,1,191410,3,1,151190,0.8138
1,1,218710,6,1,191410,3,2,153970,0.8061
1,1,218710,6,1,191410,3,3,205220,0.8208
1,1,218710,6,1,191410,4,1,249230,0.7453
1,1,218710,6,1,191410,4,2,239230,0.7909
1,1,218710,6,1,191410,4,3,423770,0.7567
1,1,218710,6,1,191410,5,1,215530,0.7939
1,1,218710,6,1,191410,5,2,237050,0.8114
1,1,218710,6,1,191410,5,3,283810,0.8227
1,1,218710,6,1,191410,6,1,191410,0.7588
1,1,218710,6,1,191410,6,2,274640,0.7412
1,1,218710,6,1,191410,6,3,272550,0.7593
1,1,218710,6,1,191410,7,1,513030,0.8139
1,1,218710,6,1,191410,7,2,499780,0.8170
1,1,218710,6,1,191410,7,3,510050,0.8320
1,1,218710,6,1,191410,8,1,141760,0.7804
1,1,218710,6,1,191410,8,2,151390,0.7899
1,1,218710,6,1,191410,8,3,156050,0.7775
1,1,218710,6,2,274640,1,1,218710,0.9109
1,1,218710,6,2,274640,1,2,212760,0.8475
1,1,218710,6,2,274640,1,3,217700,0.8522
1,1,218710,6,2,274640,2,1,278300,0.7095
1,1,218710,6,2,274640,2,2,334990,0.7134
1,1,218710,6,2,274640,2,3,288720,0.7176
1,1,218710,6,2,274640,3,1,151190,0.8133
1,1,218710,6,2,274640,3,2,153970,0.8026
1,1,218710,6,2,274640,3,3,205220,0.8424
1,1,218710,6,2,274640,4,1,249230,0.7578
1,1,218710,6,2,274640,4,2,239230,0.7671
1,1,218710,6,2,274640,4,3,423770,0.7393
1,1,218710,6,2,274640,5,1,215530,0.8085
1,1,218710,6,2,274640,5,2,237050,0.8136
1,1,218710,6,2,274640,5,3,283810,0.8263
1,1,218710,6,2,274640,6,1,191410,0.7380
1,1,218710,6,2,274640,6,2,274640,0.7674
1,1,218710,6,2,274640,6,3,272550,0.7470
1,1,218710,6,2,274640,7,1,513030,0.8226
1,1,218710,6,2,274640,7,2,499780,0.8274
1,1,218710,6,2,274640,7,3,510050,0.8353
1,1,218710,6,2,274640,8,1,141760,0.7818
1,1,218710,6,2,274640,8,2,151390,0.7901
1,1,218710,6,2,274640,8,3,156050,0.7709
1,1,218710,6,3,272550,1,1,218710,0.9201
1,1,218710,6,3,272550,1,2,212760,0.8438
1,1,218710,6,3,272550,1,3,217700,0.8513
1,1,218710,6,3,272550,2,1,278300,0.7212
1,1,218710,6,3,272550,2,2,334990,0.7457
1,1,218710,6,3,272550,2,3,288720,0.7442
1,1,218710,6,3,272550,3,1,151190,0.8283
1,1,218710,6,3,272550,3,2,153970,0.8149
1,1,218710,6,3,272550,3,3,205220,0.8416
1,1,218710,6,3,272550,4,1,249230,0.7779
1,1,218710,6,3,272550,4,2,239230,0.7830
1,1,218710,6,3,272550,4,3,423770,0.7615
1,1,218710,6,3,272550,5,1,215530,0.8118
1,1,218710,6,3,272550,5,2,237050,0.8204
1,1,218710,6,3,272550,5,3,283810,0.8327
1,1,218710,6,3,272550,6,1,191410,0.7442
1,1,218710,6,3,272550,6,2,274640,0.7657
1,1,218710,6,3,272550,6,3,272550,0.7703
1,1,218710,6,3,272550,7,1,513030,0.8170
1,1,218710,6,3,272550,7,2,499780,0.8253
1,1,218710,6,3,272550,7,3,510050,0.8499
1,1,218710,6,3,272550,8,1,141760,0.7932
1,1,218710,6,3,272550,8,2,151390,0.7914
1,1,218710,6,3,272550,8,3,156050,0.7795
1,1,218710,7,1,513030,1,1,218710,0.9137
1,1,218710,7,1,513030,1,2,212760,0.8422
1,1,218710,7,1,513030,1,3,217700,0.8426
1,1,218710,7,1,513030,2,1,278300,0.7125
1,1,218710,7,1,513030,2,2,334990,0.7346
1,1,218710,7,1,513030,2,3,288720,0.7305
1,1,218710,7,1,513030,3,1,151190,0.7976
1,1,218710,7,1,513030,3,2,153970,0.7970
1,1,218710,7,1,513030,3,3,205220,0.8183
1,1,218710,7,1,513030,4,1,249230,0.7583
1,1,218710,7,1,513030,4,2,239230,0.7595
1,1,218710,7,1,513030,4,3,423770,0.7462
1,1,218710,7,1,513030,5,1,215530,0.7866
1,1,218710,7,1,513030,5,2,237050,0.8037
1,1,218710,7,1,513030,5,3,283810,0.8147
1,1,218710,7,1,513030,6,1,191410,0.7426
1,1,218710,7,1,513030,6,2,274640,0.7524
1,1,218710,7,1,513030,6,3,272550,0.7388
1,1,218710,7,1,513030,7,1,513030,0.8243
1,1,218710,7,1,513030,7,2,499780,0.8060
1,1,218710,7,1,513030,7,3,510050,0.8237
1,1,218710,7,1,513030,8,1,141760,0.7822
1,1,218710,7,1,513030,8,2,151390,0.7868
1,1,218710,7,1,513030,8,3,156050,0.7696
1,1,218710,7,2,499780,1,1,218710,0.9201
1,1,218710,7,2,499780,1,2,212760,0.8438
1,1,218710,7,2,499780,1,3,217700,0.8513
1,1,218710,7,2,499780,2,1,278300,0.7212
1,1,218710,7,2,499780,2,2,334990,0.7457
1,1,218710,7,2,499780,2,3,288720,0.7442
1,1,218710,7,2,499780,3,1,151190,0.8283
1,1,218710,7,2,499780,3,2,153970,0.8149
1,1,218710,7,2,499780,3,3,205220,0.8416
1,1,218710,7,2,499780,4,1,249230,0.7779
1,1,218710,7,2,499780,4,2,239230,0.7830
1,1,218710,7,2,499780,4,3,423770,0.7615
1,1,218710,7,2,499780,5,1,215530,0.8118
1,1,218710,7,2,499780,5,2,237050,0.8204
1,1,218710,7,2,499780,5,3,283810,0.8327
1,1,218710,7,2,499780,6,1,191410,0.7442
1,1,218710,7,2,499780,6,2,274640,0.7657
1,1,218710,7,2,499780,6,3,272550,0.7703
1,1,218710,7,2,499780,7,1,513030,0.8170
1,1,218710,7,2,499780,7,2,499780,0.8253
1,1,218710,7,2,499780,7,3,510050,0.8499
1,1,218710,7,2,499780,8,1,141760,0.7932
1,1,218710,7,2,499780,8,2,151390,0.7914
1,1,218710,7,2,499780,8,3,156050,0.7795
1,1,218710,7,3,510050,1,1,218710,0.9821
1,1,218710,7,3,510050,1,2,212760,0.8503
1,1,218710,7,3,510050,1,3,217700,0.8481
1,1,218710,7,3,510050,2,1,278300,0.7145
1,1,218710,7,3,510050,2,2,334990,0.7449
1,1,218710,7,3,510050,2,3,288720,0.7669
1,1,218710,7,3,510050,3,1,151190,0.8005
1,1,218710,7,3,510050,3,2,153970,0.7800
1,1,218710,7,3,510050,3,3,205220,0.7947
1,1,218710,7,3,510050,4,1,249230,0.7708
1,1,218710,7,3,510050,4,2,239230,0.8129
1,1,218710,7,3,510050,4,3,423770,0.7690
1,1,218710,7,3,510050,5,1,215530,0.7850
1,1,218710,7,3,510050,5,2,237050,0.7805
1,1,218710,7,3,510050,5,3,283810,0.8052
1,1,218710,7,3,510050,6,1,191410,0.7129
1,1,218710,7,3,510050,6,2,274640,0.7069
1,1,218710,7,3,510050,6,3,272550,0.7089
1,1,218710,7,3,510050,7,1,513030,0.8045
1,1,218710,7,3,510050,7,2,499780,0.8175
1,1,218710,7,3,510050,7,3,510050,0.8579
1,1,218710,7,3,510050,8,1,141760,0.7794
1,1,218710,7,3,510050,8,2,151390,0.7785
1,1,218710,7,3,510050,8,3,156050,0.7775
1,1,218710,8,1,141760,1,1,218710,0.9201
1,1,218710,8,1,141760,1,2,212760,0.8438
1,1,218710,8,1,141760,1,3,217700,0.8513
1,1,218710,8,1,141760,2,1,278300,0.7212
1,1,218710,8,1,141760,2,2,334990,0.7457
1,1,218710,8,1,141760,2,3,288720,0.7442
1,1,218710,8,1,141760,3,1,151190,0.8283
1,1,218710,8,1,141760,3,2,153970,0.8149
1,1,218710,8,1,141760,3,3,205220,0.8416
1,1,218710,8,1,141760,4,1,249230,0.7779
1,1,218710,8,1,141760,4,2,239230,0.7830
1,1,218710,8,1,141760,4,3,423770,0.7615
1,1,218710,8,1,141760,5,1,215530,0.8118
1,1,218710,8,1,141760,5,2,237050,0.8204
1,1,218710,8,1,141760,5,3,283810,0.8327
1,1,218710,8,1,141760,6,1,191410,0.7442
1,1,218710,8,1,141760,6,2,274640,0.7657
1,1,218710,8,1,141760,6,3,272550,0.7703
1,1,218710,8,1,141760,7,1,513030,0.8170
1,1,218710,8,1,141760,7,2,499780,0.8253
1,1,218710,8,1,141760,7,3,510050,0.8499
1,1,218710,8,1,141760,8,1,141760,0.7932
1,1,218710,8,1,141760,8,2,151390,0.7914
1,1,218710,8,1,141760,8,3,156050,0.7795
1,1,218710,8,2,151390,1,1,218710,0.9137
1,1,218710,8,2,151390,1,2,212760,0.8422
1,1,218710,8,2,151390,1,3,217700,0.8426
1,1,218710,8,2,151390,2,1,278300,0.7125
