train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,f1_score
1,1,243400,7,3,274760,5,3,185380,0.8792
1,1,243400,7,3,274760,6,1,241880,0.8522
1,1,243400,7,3,274760,6,2,164810,0.7999
1,1,243400,7,3,274760,6,3,266820,0.8240
1,1,243400,7,3,274760,7,1,269500,0.8380
1,1,243400,7,3,274760,7,2,278840,0.8529
1,1,243400,7,3,274760,7,3,274760,0.8895
1,1,243400,7,3,274760,8,1,170430,0.8373
1,1,243400,7,3,274760,8,2,89370,0.7895
1,1,243400,7,3,274760,8,3,142120,0.8334
1,1,243400,8,1,170430,1,1,243400,0.9945
1,1,243400,8,1,170430,1,2,223010,0.9216
1,1,243400,8,1,170430,1,3,181870,0.9470
1,1,243400,8,1,170430,2,1,210550,0.7812
1,1,243400,8,1,170430,2,2,251930,0.7601
1,1,243400,8,1,170430,2,3,223700,0.7071
1,1,243400,8,1,170430,3,1,110320,0.9076
1,1,243400,8,1,170430,3,2,122580,0.8949
1,1,243400,8,1,170430,3,3,112370,0.8949
1,1,243400,8,1,170430,4,1,222600,0.8165
1,1,243400,8,1,170430,4,2,267800,0.8320
1,1,243400,8,1,170430,4,3,271990,0.8053
1,1,243400,8,1,170430,5,1,131210,0.8353
1,1,243400,8,1,170430,5,2,188720,0.8338
1,1,243400,8,1,170430,5,3,185380,0.8550
1,1,243400,8,1,170430,6,1,241880,0.8344
1,1,243400,8,1,170430,6,2,164810,0.8132
1,1,243400,8,1,170430,6,3,266820,0.8015
1,1,243400,8,1,170430,7,1,269500,0.8214
1,1,243400,8,1,170430,7,2,278840,0.8599
1,1,243400,8,1,170430,7,3,274760,0.8696
1,1,243400,8,1,170430,8,1,170430,0.8551
1,1,243400,8,1,170430,8,2,89370,0.7807
1,1,243400,8,1,170430,8,3,142120,0.8168
1,1,243400,8,2,89370,1,1,243400,0.9834
1,1,243400,8,2,89370,1,2,223010,0.9182
1,1,243400,8,2,89370,1,3,181870,0.9356
