key,timestamp,wall_time,imu_temp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,msu_ax,msu_ay,msu_az,baro_temp,baro
1888,1521781798.12552,2018-03-23_130958,64.328,-0.983,0.539,-0.188,12.26,30.006,43.259,-26.532,-17.392,-67.384,61.72,1016.7753125
1889,1521781798.22278,2018-03-23_130958,64.34,-0.989,0.211,0.055,25.307,-37.399,-31.906,-25.294,-18.634,-68.923,61.71,1016.7803125
1890,1521781798.3469,2018-03-23_130958,64.349,-0.953,0.46,0.01,-3.372,1.984,55.962,-24.763,-17.392,-68.41,61.71,1016.762734375
1891,1521781798.41772,2018-03-23_130958,64.319,-0.811,0.618,-0.306,-19.348,-32.166,47.775,-27.063,-19.699,-68.239,61.72,1016.770078125
1892,1521781798.49306,2018-03-23_130958,64.337,-1.088,0.161,-0.124,1.831,13.931,-72.128,-26.178,-18.811,-70.12,61.71,1016.7451171875
1893,1521781798.56734,2018-03-23_130958,64.349,-0.676,0.392,0.1,10.246,-33.638,-41.679,-23.171,-15.795,-68.581,61.72,1016.7489453125
1894,1521781798.63109,2018-03-23_130958,64.319,-0.689,0.249,0.12,3.51,-2.19,33.653,-22.818,-16.149,-68.581,61.72,1016.7507421875
1895,1521781798.70676,2018-03-23_130958,64.337,-1.033,0.632,0.065,0.893,30.602,110.992,-23.879,-16.149,-68.923,61.72,1016.74046875
1896,1521781798.7676,2018-03-23_130958,64.352,-0.978,0.564,-0.255,22.324,7.332,26.817,-27.947,-20.231,-67.384,61.72,1016.7422265625
1897,1521781798.83422,2018-03-23_130958,64.346,-1.072,0.248,-0.079,3.761,8.827,-73.891,-27.947,-19.521,-68.752,61.72,1016.7440234375
1898,1521781798.89884,2018-03-23_130958,64.364,-0.762,0.388,0.092,6.989,-31.54,-33.676,-24.94,-15.44,-67.212,61.72,1016.7334375
1899,1521781798.96289,2018-03-23_130958,64.325,-0.747,0.237,0.022,3.456,-11.536,37.903,-24.41,-14.197,-68.068,61.73,1016.74078125
1900,1521781799.04162,2018-03-23_130959,64.328,-1.015,0.636,0.072,-0.679,21.4,22.697,-25.471,-18.811,-70.12,61.72,1016.7440234375
1901,1521781799.11879,2018-03-23_130959,64.337,-1.273,0.86,-0.065,39.07,76.965,-43.945,-27.947,-18.102,-68.752,61.73,1016.7533984375
1902,1521781799.22356,2018-03-23_130959,64.343,-0.716,0.346,0.052,5.28,-30.22,-42.488,-23.879,-15.795,-68.581,61.73,1016.746328125
1903,1521781799.33153,2018-03-23_130959,64.355,-0.822,0.422,0.039,-9.926,4.585,88.196,-25.471,-16.327,-67.384,61.73,1016.753671875
1904,1521781799.40662,2018-03-23_130959,64.358,-0.831,0.792,-0.251,-10.727,3.716,26.848,-28.832,-21.119,-66.87,61.73,1016.7572265625
1905,1521781799.53256,2018-03-23_130959,64.34,-0.97,0.323,0.071,16.762,-37.422,-47.684,-24.763,-18.102,-69.436,61.73,1016.7448828125
1906,1521781799.61664,2018-03-23_130959,64.352,-0.731,0.218,0.035,0.542,-10.033,21.385,-24.233,-17.214,-66.528,61.73,1016.7483984375
1907,1521781799.71493,2018-03-23_130959,64.349,-0.801,0.535,-0.197,-44.51,-18.112,-14.793,-26.178,-17.392,-67.384,61.73,1016.766015625
1908,1521781799.86121,2018-03-23_130959,64.349,-0.63,0.243,0.028,32.578,-64.728,-45.341,-22.11,-13.31,-66.528,61.73,1016.7381640625
1909,1521781799.95818,2018-03-23_130959,64.346,-0.666,0.366,0.072,9.857,13.046,105.553,-20.872,-14.907,-66.015,61.74,1016.7505078125
1910,1521781800.04646,2018-03-23_131000,64.343,-0.95,0.683,-0.326,0.549,31.944,40.932,-25.117,-19.166,-69.778,61.74,1016.7715625
1911,1521781800.14031,2018-03-23_131000,64.352,-0.954,0.167,-0.017,15.297,-3.616,-21.957,-24.233,-19.699,-69.949,61.74,1016.7578125
1912,1521781800.22825,2018-03-23_131000,64.373,-0.772,0.317,0.088,1.297,3.54,23.544,-25.117,-19.876,-69.436,61.74,1016.7493359375
1913,1521781800.3469,2018-03-23_131000,64.346,-1.118,0.639,-0.131,-1.968,5.753,-24.506,-27.063,-20.409,-68.239,61.74,1016.7701171875
1914,1521781800.4628,2018-03-23_131000,64.364,-0.833,0.334,0.016,0.443,-36.041,-47.623,-22.995,-16.682,-67.726,61.74,1016.76015625
1915,1521781800.55785,2018-03-23_131000,64.34,-0.725,0.359,0.018,8.438,-11.528,40.108,-25.294,-15.795,-66.87,61.74,1016.7675
1916,1521781800.63514,2018-03-23_131000,64.343,-0.777,0.708,-0.177,-36.301,19.287,33.669,-26.002,-17.214,-68.581,61.74,1016.7707421875
1917,1521781800.72818,2018-03-23_131000,64.358,-1.094,0.163,0.021,8.156,-2.35,-47.89,-23.525,-17.214,-69.607,61.75,1016.7587109375
1918,1521781800.77877,2018-03-23_131000,64.376,-0.762,0.377,0.074,19.638,-37.788,-32.967,-24.763,-16.327,-68.752,61.75,1016.7341015625
1919,1521781800.82313,2018-03-23_131000,64.367,-0.748,0.24,0.071,10.048,-2.892,1.48,-24.233,-15.44,-67.897,61.75,1016.7341015625
1920,1521781800.87382,2018-03-23_131000,64.364,-0.9,0.416,0.063,0.587,8.72,37.3,-24.056,-17.037,-69.436,61.75,1016.74671875
1921,1521781800.92098,2018-03-23_131000,64.361,-1.007,0.485,0.086,-12.421,22.362,34.363,-23.702,-15.617,-69.094,61.75,1016.7780859375
1922,1521781800.98107,2018-03-23_131000,64.391,-1.049,0.624,-0.316,18.829,-18.661,62.08,-27.593,-17.747,-66.699,61.75,1016.769296875
1923,1521781801.04992,2018-03-23_131001,64.394,-1.012,0.203,-0.055,-16.556,-0.633,-61.081,-24.586,-19.344,-69.607,61.75,1016.7446484375
1924,1521781801.0975,2018-03-23_131001,64.34,-0.885,0.245,0.031,24.132,-36.964,-58.334,-24.41,-15.617,-68.068,61.75,1016.7555078125
1925,1521781801.16997,2018-03-23_131001,64.358,-0.776,0.146,0.02,10.719,-1.678,5.272,-22.287,-12.778,-68.752,61.75,1016.77484375
1926,1521781801.25816,2018-03-23_131001,64.379,-1.024,0.418,0.086,-16.808,31.639,92.873,-23.702,-14.907,-68.41,61.75,1016.771328125
1927,1521781801.31622,2018-03-23_131001,64.382,-0.984,0.867,-0.308,17.22,-5.44,39.07,-27.063,-16.504,-66.528,61.75,1016.77484375
1928,1521781801.3753,2018-03-23_131001,64.355,-1.124,0.167,-0.069,-19.867,5.28,-89.241,-25.294,-17.569,-69.265,61.75,1016.7819140625
1929,1521781801.43061,2018-03-23_131001,64.367,-0.801,0.327,0.071,21.194,-54.634,-51.003,-23.348,-15.262,-68.068,61.75,1016.74140625
1930,1521781801.47889,2018-03-23_131001,64.373,-0.629,0.254,0.073,6.729,-16.968,-9.956,-22.995,-14.552,-67.726,61.76,1016.752265625
1931,1521781801.53177,2018-03-23_131001,64.37,-0.774,0.371,0.082,15.144,5.76,46.707,-21.933,-13.487,-68.068,61.76,1016.76109375
1932,1521781801.59501,2018-03-23_131001,64.373,-1.127,0.438,0.157,5.692,27.374,68.253,-24.056,-16.682,-68.752,61.75,1016.757265625
1933,1521781801.65312,2018-03-23_131001,64.364,-1.012,0.646,-0.185,2.472,-24.269,22.575,-26.002,-17.214,-69.949,61.76,1016.757890625
1934,1521781801.71699,2018-03-23_131001,64.394,-1.21,0.225,-0.039,-3.357,-14.282,-110.558,-23.702,-17.392,-69.436,61.76,1016.7965625
1935,1521781801.76102,2018-03-23_131001,64.388,-0.83,0.247,0.106,18.135,-88.089,-81.512,-19.634,-12.6,-68.923,61.76,1016.773984375
1936,1521781801.80683,2018-03-23_131001,64.376,-0.531,0.2,0.01,2.502,-34.805,-29.327,-19.988,-11.18,-63.45,61.76,1016.773984375
1937,1521781801.85314,2018-03-23_131001,64.352,-0.524,0.148,-0.002,18.341,-0.351,39.635,-19.634,-9.761,-65.16,61.76,1016.7613671875
1938,1521781801.90659,2018-03-23_131001,64.391,-0.906,0.218,0.248,-19.745,59.601,159.485,-22.995,-12.068,-66.015,61.76,1016.74875
1939,1521781801.96695,2018-03-23_131001,64.391,-1.913,1.298,-0.551,71.846,39.154,29.266,-24.586,-15.795,-70.975,61.76,1016.779296875
1940,1521781802.01584,2018-03-23_131002,64.373,-1.601,0.33,-0.079,-20.424,-64.369,-173.462,-23.348,-16.327,-73.882,61.76,1016.779296875
1941,1521781802.11171,2018-03-23_131002,64.379,-0.246,0.199,0.178,-25.063,-49.057,-24.284,-18.396,-7.809,-62.937,61.77,1016.767265625
1942,1521781802.16187,2018-03-23_131002,64.367,-0.332,0.21,-0.011,-12.283,4.936,56.908,-18.573,-7.986,-59.345,61.77,1016.75671875
1943,1521781802.20608,2018-03-23_131002,64.361,-0.643,0.18,-0.031,-15.06,50.278,149.75,-21.049,-9.051,-62.424,61.76,1016.749375
1944,1521781802.25906,2018-03-23_131002,64.406,-1.255,0.413,0.286,5.936,157.967,180.962,-24.056,-14.907,-67.726,61.76,1016.7810546875
1945,1521781802.30916,2018-03-23_131002,64.364,-2.353,1.354,-0.4,35.591,11.147,-1.892,-26.532,-18.102,-72.172,61.77,1016.800703125
1946,1521781802.36251,2018-03-23_131002,64.409,-1.445,0.121,0.088,-20.676,-96.42,-176.994,-25.648,-14.02,-73.027,61.77,1016.800703125
1947,1521781802.41109,2018-03-23_131002,64.376,-0.575,0.295,0.075,0.061,-146.935,-149.055,-20.341,-11.18,-68.239,61.77,1016.7549609375
1948,1521781802.51382,2018-03-23_131002,64.421,-0.226,0.222,-0.118,14.229,40.375,82.069,-16.627,-7.099,-56.096,61.77,1016.7640234375
1949,1521781802.56491,2018-03-23_131002,64.382,-0.773,0.173,0.125,12.428,82.443,213.684,-21.579,-10.648,-61.569,61.77,1016.7640234375
1950,1521781802.63156,2018-03-23_131002,64.415,-1.34,1.258,-0.466,96.848,107.979,131.737,-27.417,-17.569,-68.923,61.77,1016.781640625
1951,1521781802.70493,2018-03-23_131002,64.361,-1.112,0.149,0.009,-37.598,-77.179,-74.799,-24.233,-17.924,-72.343,61.77,1016.8171484375
1952,1521781802.74235,2018-03-23_131002,64.388,-0.671,0.294,0.134,27.824,-65.491,-37.292,-23.702,-17.037,-70.804,61.77,1016.764375
1953,1521781802.77353,2018-03-23_131002,64.397,-0.551,0.45,0.154,24.612,-19.302,-18.501,-23.171,-15.795,-68.239,61.77,1016.764375
1954,1521781802.80686,2018-03-23_131002,64.4,-0.568,0.229,0.135,3.86,-2.93,24.582,-22.641,-16.327,-67.726,61.77,1016.7640234375
1955,1521781802.83908,2018-03-23_131002,64.394,-0.613,0.293,0.05,2.64,21.278,62.172,-22.818,-16.504,-68.923,61.77,1016.7640234375
1956,1521781802.8707,2018-03-23_131002,64.391,-0.785,0.479,0.106,-14.351,60.448,89.729,-23.525,-18.279,-69.607,61.77,1016.7925
1957,1521781802.90495,2018-03-23_131002,64.388,-1.107,0.676,-0.153,-6.477,67.787,72.456,-25.825,-18.811,-69.436,61.77,1016.7925
1958,1521781802.93593,2018-03-23_131002,64.391,-1.237,0.858,-0.177,9.644,48.241,-4.257,-25.471,-21.296,-71.83,61.77,1016.7872265625
1959,1521781802.96587,2018-03-23_131002,64.376,-1.267,0.802,-0.116,-15.244,6.409,-53.696,-27.063,-22.893,-72.001,61.77,1016.7872265625
1960,1521781803.01898,2018-03-23_131003,64.391,-1.098,0.446,0.021,-22.568,-42.236,-97.504,-25.648,-20.054,-70.633,61.77,1016.783984375
1961,1521781803.05741,2018-03-23_131003,64.415,-0.907,0.343,0.064,-12.947,-52.704,-96.497,-26.532,-18.457,-71.488,61.77,1016.783984375
1962,1521781803.10517,2018-03-23_131003,64.37,-0.662,0.302,0,-6.203,-58.174,-56.549,-23.348,-14.907,-69.094,61.77,1016.7608203125
1963,1521781803.1424,2018-03-23_131003,64.424,-0.566,0.324,-0.079,-5.371,-33.173,-15.617,-22.995,-13.133,-68.068,61.77,1016.7678515625
1964,1521781803.1745,2018-03-23_131003,64.409,-0.598,0.297,0.096,-16.312,-10.384,50.064,-24.41,-13.842,-67.041,61.77,1016.7716796875
1965,1521781803.21649,2018-03-23_131003,64.379,-0.437,0.379,0.093,-51.804,10.658,136.086,-26.002,-15.795,-66.528,61.77,1016.7734375
1966,1521781803.24937,2018-03-23_131003,64.379,-0.97,0.939,-0.241,48.012,43.327,84.976,-27.063,-16.149,-67.212,61.77,1016.7734375
1967,1521781803.28686,2018-03-23_131003,64.397,-1.49,0.506,-0.058,13.939,81.276,-95.085,-26.886,-19.876,-70.462,61.77,1016.7751953125
1968,1521781803.32017,2018-03-23_131003,64.424,-1.418,0.001,0.071,14.732,-20.92,-50.591,-27.24,-18.457,-71.146,61.77,1016.7751953125
1969,1521781803.35127,2018-03-23_131003,64.4,-0.94,0.252,0.12,37.262,-81.367,-67.848,-24.586,-18.634,-71.659,61.77,1016.755859375
1970,1521781803.38318,2018-03-23_131003,64.409,-0.63,0.441,0.17,19.867,-56.541,-36.438,-21.933,-15.262,-69.778,61.78,1016.7596875
1971,1521781803.42183,2018-03-23_131003,64.403,-0.656,0.248,0.137,-5.699,-13.618,12.291,-22.995,-16.327,-67.041,61.78,1016.7755078125
1972,1521781803.45354,2018-03-23_131003,64.391,-0.846,0.294,0.149,-12.634,4.692,49.377,-24.586,-14.375,-68.239,61.77,1016.7716796875
1973,1521781803.48772,2018-03-23_131003,64.385,-0.978,0.408,0.151,-23.621,28.763,78.606,-25.471,-13.842,-67.726,61.77,1016.777265625
1974,1521781803.54545,2018-03-23_131003,64.409,-0.936,0.785,-0.312,12.169,-25.337,37.933,-27.947,-19.166,-68.752,61.78,1016.777265625
1975,1521781803.59415,2018-03-23_131003,64.376,-1.149,0.56,-0.131,-14.984,-14.389,-131.828,-25.825,-17.392,-69.778,61.78,1016.77375
1976,1521781803.63933,2018-03-23_131003,64.379,-0.982,0.102,0.102,21.774,-43.594,-56.229,-24.586,-15.44,-67.212,61.78,1016.7758203125
1977,1521781803.69302,2018-03-23_131003,64.379,-0.621,0.357,0.173,15.755,-35.919,-19.806,-21.933,-12.423,-66.357,61.78,1016.7723046875
1978,1521781803.74513,2018-03-23_131003,64.406,-0.657,0.167,0.062,-1.602,1.274,57.533,-23.171,-11.535,-65.16,61.78,1016.7649609375
