key,timestamp,wall_time,imu_temp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,msu_ax,msu_ay,msu_az,baro_temp,baro
104,1522481380.4329083,2018-03-31_152940,42.79,-0.97,-0.16,-0.232,1.312,-0.999,-0.809,-119.572,203.022,-129.294,40.29,1011.3752734375
105,1522481380.4716692,2018-03-31_152940,42.775,-0.969,-0.162,-0.226,1.907,-0.351,-0.778,-120.633,201.957,-129.294,40.29,1011.3752734375
106,1522481380.5130634,2018-03-31_152940,42.796,-0.966,-0.16,-0.224,2.48,-0.656,-0.038,-119.041,202.845,-129.465,40.29,1011.368984375
107,1522481380.5538127,2018-03-31_152940,42.796,-0.972,-0.164,-0.226,2.213,-1.61,0.404,-117.803,203.022,-129.294,40.29,1011.368984375
108,1522481380.596409,2018-03-31_152940,42.805,-0.966,-0.163,-0.227,1.289,-0.496,-0.16,-120.456,201.425,-128.439,40.29,1011.3745703125
109,1522481380.6385746,2018-03-31_152940,42.823,-0.97,-0.162,-0.227,1.549,-1.343,-0.359,-120.102,202.845,-130.149,40.29,1011.3509765625
110,1522481380.6803143,2018-03-31_152940,42.811,-0.97,-0.16,-0.226,1.61,-0.13,-0.435,-120.81,201.425,-128.781,40.29,1011.3509765625
111,1522481380.7266576,2018-03-31_152940,42.808,-0.969,-0.162,-0.227,2.19,-0.519,-0.008,-120.987,200.892,-129.636,40.3,1011.3684765625
112,1522481380.767888,2018-03-31_152940,42.799,-0.967,-0.159,-0.227,1.442,0.069,-0.16,-119.041,203.199,-129.465,40.3,1011.34296875
113,1522481380.8075638,2018-03-31_152940,42.802,-0.97,-0.161,-0.222,1.793,-1.411,0.046,-118.864,201.247,-127.242,40.3,1011.3507421875
114,1522481380.8514807,2018-03-31_152940,42.814,-0.97,-0.16,-0.222,1.266,-1.373,-0.542,-119.749,202.49,-129.123,40.3,1011.376796875
115,1522481380.890817,2018-03-31_152940,42.796,-0.968,-0.156,-0.234,1.717,-0.977,-0.061,-119.572,202.312,-128.952,40.3,1011.376796875
116,1522481380.9346995,2018-03-31_152940,42.823,-0.972,-0.159,-0.215,1.74,0.42,-0.427,-120.456,203.909,-129.465,40.3,1011.343984375
117,1522481380.977733,2018-03-31_152940,42.823,-0.971,-0.159,-0.228,1.099,-0.137,-0.191,-120.633,201.957,-129.978,40.31,1011.35859375
118,1522481381.019119,2018-03-31_152941,42.82,-0.964,-0.159,-0.228,2.136,-0.786,-0.282,-119.041,200.715,-128.781,40.31,1011.35859375
119,1522481381.0627882,2018-03-31_152941,42.844,-0.964,-0.161,-0.234,1.953,-0.29,-0.114,-118.864,200.892,-129.294,40.31,1011.3619921875
120,1522481381.1057034,2018-03-31_152941,42.817,-0.97,-0.159,-0.219,2.396,-1.175,-0.023,-119.749,201.78,-129.123,40.31,1011.36421875
121,1522481381.1469562,2018-03-31_152941,42.826,-0.974,-0.159,-0.221,2.739,-0.542,0.633,-120.279,202.667,-129.978,40.31,1011.36421875
122,1522481381.1849823,2018-03-31_152941,42.823,-0.97,-0.16,-0.218,2.159,-0.504,0.488,-118.864,203.377,-129.294,40.32,1011.35828125
123,1522481381.2265618,2018-03-31_152941,42.811,-0.966,-0.157,-0.23,2.35,-0.732,0.175,-120.102,201.07,-128.781,40.32,1011.35828125
124,1522481381.267728,2018-03-31_152941,42.829,-0.967,-0.156,-0.224,2.449,-0.771,-0.061,-119.749,201.78,-130.149,40.32,1011.36171875
125,1522481381.3128903,2018-03-31_152941,42.826,-0.968,-0.159,-0.223,1.808,-0.328,0.076,-119.925,202.312,-127.242,40.32,1011.37703125
126,1522481381.3598495,2018-03-31_152941,42.853,-0.973,-0.158,-0.225,0.9,-0.32,0.198,-119.749,203.909,-128.097,40.32,1011.37703125
127,1522481381.3995306,2018-03-31_152941,42.826,-0.973,-0.167,-0.228,-0.381,-0.618,0.717,-118.864,201.957,-128.61,40.32,1011.36171875
128,1522481381.4390016,2018-03-31_152941,42.832,-0.966,-0.148,-0.229,-0.008,2.38,0.183,-120.456,203.554,-127.755,40.32,1011.37875
129,1522481381.4845936,2018-03-31_152941,42.841,-0.974,-0.146,-0.237,-0.877,4.875,-0.282,-120.987,201.247,-128.952,40.32,1011.3865625
130,1522481381.5362387,2018-03-31_152941,42.844,-0.97,-0.137,-0.241,-2.159,7.927,-0.694,-121.164,201.425,-129.807,40.32,1011.3644140625
131,1522481381.5874565,2018-03-31_152941,42.823,-0.969,-0.127,-0.242,-2.846,8.27,-1.213,-119.925,201.957,-129.636,40.32,1011.359296875
132,1522481381.6323898,2018-03-31_152941,42.85,-0.967,-0.11,-0.262,-3.746,7.286,-1.106,-119.749,200.715,-129.807,40.32,1011.359296875
133,1522481381.6832986,2018-03-31_152941,42.832,-0.951,-0.087,-0.282,-1.289,14.252,0.168,-121.517,197.875,-131.175,40.33,1011.3505859375
134,1522481381.7335145,2018-03-31_152941,42.844,-0.997,-0.076,-0.261,6.439,6.477,-3.372,-122.755,195.568,-131.689,40.33,1011.376171875
135,1522481381.7787538,2018-03-31_152941,42.829,-1.016,-0.099,-0.271,6.279,2.914,-11.604,-122.755,193.439,-132.031,40.33,1011.3496484375
136,1522481381.8260987,2018-03-31_152941,42.856,-0.992,-0.069,-0.256,10.086,-5.745,-14.252,-121.871,190.422,-130.491,40.33,1011.3496484375
137,1522481381.8666844,2018-03-31_152941,42.862,-0.975,-0.091,-0.258,8.247,-8.53,-17.502,-122.225,187.937,-128.439,40.34,1011.3773828125
138,1522481381.910511,2018-03-31_152941,42.841,-0.955,-0.092,-0.226,4.051,-6.554,-20.409,-120.456,183.678,-126.387,40.34,1011.387578125
139,1522481381.9444842,2018-03-31_152941,42.847,-0.996,-0.102,-0.246,2.38,-9.193,-24.292,-118.51,181.371,-125.19,40.34,1011.387578125
140,1522481381.971702,2018-03-31_152941,42.832,-0.973,-0.114,-0.218,3.212,-14.923,-28.404,-119.041,178.354,-123.65,40.34,1011.387578125
141,1522481381.9990628,2018-03-31_152941,42.853,-0.947,-0.115,-0.25,0.0,-16.388,-24.658,-119.218,176.047,-120.743,40.34,1011.39390625
142,1522481382.0433567,2018-03-31_152942,42.838,-0.938,-0.168,-0.229,-7.744,-21.034,-22.659,-119.041,171.965,-116.809,40.34,1011.39390625
143,1522481382.0703645,2018-03-31_152942,42.862,-0.932,-0.155,-0.185,-2.739,-20.782,-22.484,-117.98,169.836,-114.415,40.34,1011.37296875
144,1522481382.0972314,2018-03-31_152942,42.853,-0.937,-0.107,-0.224,-4.463,-20.058,-20.218,-117.272,168.061,-112.363,40.34,1011.37296875
145,1522481382.1264138,2018-03-31_152942,42.859,-0.931,-0.182,-0.227,-24.612,-20.187,-18.959,-118.51,165.399,-108.429,40.35,1011.358671875
146,1522481382.1531518,2018-03-31_152942,42.856,-0.883,-0.229,-0.159,-34.851,-21.591,-18.242,-117.98,161.672,-105.864,40.35,1011.358671875
147,1522481382.1818783,2018-03-31_152942,42.85,-0.901,-0.188,-0.149,-36.72,-12.749,-14.389,-117.803,158.655,-100.562,40.35,1011.36546875
148,1522481382.2083101,2018-03-31_152942,42.847,-0.952,-0.251,-0.208,-58.296,-7.95,-12.444,-117.98,156.703,-98.681,40.35,1011.369375
149,1522481382.235009,2018-03-31_152942,42.844,-0.944,-0.313,-0.196,-69.679,-15.182,-16.83,-119.218,154.396,-93.721,40.35,1011.369375
150,1522481382.2610004,2018-03-31_152942,42.871,-0.917,-0.29,-0.176,-61.783,-19.272,-16.335,-118.333,152.089,-90.814,40.35,1011.366953125
151,1522481382.291303,2018-03-31_152942,42.829,-0.921,-0.272,-0.265,-71.022,-18.585,-13.725,-119.041,151.024,-86.367,40.35,1011.366953125
152,1522481382.321738,2018-03-31_152942,42.862,-0.875,-0.368,-0.248,-83.229,-18.913,-17.784,-118.157,147.297,-84.486,40.35,1011.366953125
153,1522481382.3512638,2018-03-31_152942,42.883,-0.823,-0.358,-0.219,-73.174,-18.265,-11.803,-117.095,146.588,-80.039,40.35,1011.366953125
154,1522481382.3788455,2018-03-31_152942,42.868,-0.836,-0.302,-0.254,-77.103,-11.887,-1.19,-118.864,143.038,-76.961,40.35,1011.366953125
155,1522481382.406045,2018-03-31_152942,42.85,-0.86,-0.411,-0.277,-92.316,-10.086,5.791,-117.272,141.796,-72.343,40.35,1011.3652734375
156,1522481382.4394197,2018-03-31_152942,42.871,-0.813,-0.403,-0.236,-87.807,-9.544,23.743,-117.98,138.602,-68.239,40.35,1011.3652734375
157,1522481382.4662874,2018-03-31_152942,42.859,-0.917,-0.387,-0.262,-108.902,9.567,23.636,-117.095,136.295,-65.331,40.36,1011.3691796875
158,1522481382.496825,2018-03-31_152942,42.856,-0.969,-0.511,-0.334,-105.637,20.752,-0.717,-118.333,133.987,-62.766,40.36,1011.3691796875
159,1522481382.5239398,2018-03-31_152942,42.838,-0.955,-0.538,-0.34,-74.799,13.733,1.228,-118.333,134.342,-59.345,40.36,1011.3810546875
160,1522481382.5517678,2018-03-31_152942,42.883,-0.975,-0.403,-0.285,-65.834,10.895,6.645,-118.864,133.81,-58.49,40.36,1011.3810546875
161,1522481382.5793297,2018-03-31_152942,42.874,-0.98,-0.351,-0.307,-53.375,11.154,1.648,-119.572,132.745,-56.78,40.36,1011.3810546875
162,1522481382.6069996,2018-03-31_152942,42.865,-1.052,-0.323,-0.464,-29.9,10.3,-5.478,-119.218,132.39,-56.096,40.36,1011.369375
163,1522481382.6358137,2018-03-31_152942,42.889,-0.958,-0.272,-0.342,-12.985,-4.181,-2.609,-119.041,131.503,-56.609,40.36,1011.369375
164,1522481382.6633265,2018-03-31_152942,42.832,-0.961,-0.186,-0.418,2.846,-4.333,5.371,-119.572,133.1,-55.412,40.36,1011.35453125
165,1522481382.6904547,2018-03-31_152942,42.886,-0.931,-0.106,-0.36,6.554,0.824,-0.114,-119.041,133.633,-55.583,40.36,1011.35453125
166,1522481382.7169836,2018-03-31_152942,42.862,-0.955,-0.11,-0.37,3.799,15.251,-5.005,-119.395,133.633,-56.609,40.36,1011.35453125
167,1522481382.7451632,2018-03-31_152942,42.871,-0.97,-0.137,-0.354,1.793,17.456,-9.109,-119.395,133.987,-55.583,40.36,1011.3528515625
168,1522481382.7723935,2018-03-31_152942,42.886,-0.962,-0.13,-0.353,3.845,2.724,-4.524,-119.749,132.568,-56.609,40.36,1011.3528515625
169,1522481382.8017287,2018-03-31_152942,42.865,-0.896,-0.097,-0.322,0.275,-4.845,-3.242,-120.102,132.568,-55.583,40.37,1011.3998046875
170,1522481382.8294907,2018-03-31_152942,42.886,-0.849,-0.158,-0.334,-5.798,2.556,0.854,-118.864,132.39,-56.438,40.37,1011.3998046875
171,1522481382.8547504,2018-03-31_152942,42.889,-0.868,-0.171,-0.355,-2.998,7.973,6.569,-119.749,133.278,-55.241,40.37,1011.3691796875
172,1522481382.8840506,2018-03-31_152942,42.892,-0.906,-0.163,-0.383,-4.86,11.772,7.957,-121.694,132.745,-56.438,40.37,1011.3691796875
173,1522481382.911323,2018-03-31_152942,42.859,-0.922,-0.225,-0.436,-6.371,14.923,6.554,-119.925,133.1,-55.07,40.37,1011.3691796875
174,1522481382.9430933,2018-03-31_152942,42.862,-0.937,-0.24,-0.395,1.137,15.671,7.332,-121.34,133.455,-55.07,40.37,1011.385703125
175,1522481382.9875677,2018-03-31_152942,42.895,-0.955,-0.144,-0.375,4.616,10.094,6.348,-122.048,131.68,-54.728,40.37,1011.385703125
