train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,multi_error
1,1,243400,6,2,164810,8,2,89370,0.2287
1,1,243400,6,2,164810,8,3,142120,0.1371
1,1,243400,6,3,266820,1,1,243400,0.0072
1,1,243400,6,3,266820,1,2,223010,0.0716
1,1,243400,6,3,266820,1,3,181870,0.0751
1,1,243400,6,3,266820,2,1,210550,0.1516
1,1,243400,6,3,266820,2,2,251930,0.1551
1,1,243400,6,3,266820,2,3,223700,0.1539
1,1,243400,6,3,266820,3,1,110320,0.0987
1,1,243400,6,3,266820,3,2,122580,0.0631
1,1,243400,6,3,266820,3,3,112370,0.0968
1,1,243400,6,3,266820,4,1,222600,0.3387
1,1,243400,6,3,266820,4,2,267800,0.2447
1,1,243400,6,3,266820,4,3,271990,0.2403
1,1,243400,6,3,266820,5,1,130490,0.2976
1,1,243400,6,3,266820,5,2,188720,0.3278
1,1,243400,6,3,266820,5,3,185380,0.2178
1,1,243400,6,3,266820,6,1,241880,0.1669
1,1,243400,6,3,266820,6,2,164810,0.1746
1,1,243400,6,3,266820,6,3,266820,0.1529
1,1,243400,6,3,266820,7,1,269500,0.1878
1,1,243400,6,3,266820,7,2,278840,0.2064
1,1,243400,6,3,266820,7,3,274760,0.1481
1,1,243400,6,3,266820,8,1,170430,0.1703
1,1,243400,6,3,266820,8,2,89370,0.2838
1,1,243400,6,3,266820,8,3,142120,0.2036
1,1,243400,7,1,269500,1,1,243400,0.0000
1,1,243400,7,1,269500,1,2,223010,0.0506
1,1,243400,7,1,269500,1,3,181870,0.0622
1,1,243400,7,1,269500,2,1,210550,0.1419
1,1,243400,7,1,269500,2,2,251930,0.1358
1,1,243400,7,1,269500,2,3,223700,0.1328
1,1,243400,7,1,269500,3,1,110320,0.0935
1,1,243400,7,1,269500,3,2,122580,0.0561
1,1,243400,7,1,269500,3,3,112370,0.0668
1,1,243400,7,1,269500,4,1,222600,0.3061
1,1,243400,7,1,269500,4,2,267800,0.2181
1,1,243400,7,1,269500,4,3,271990,0.2093
1,1,243400,7,1,269500,5,1,130490,0.2817
1,1,243400,7,1,269500,5,2,188720,0.3259
1,1,243400,7,1,269500,5,3,185380,0.2333
1,1,243400,7,1,269500,6,1,241880,0.1715
1,1,243400,7,1,269500,6,2,164810,0.1614
1,1,243400,7,1,269500,6,3,266820,0.1573
1,1,243400,7,1,269500,7,1,269500,0.1612
1,1,243400,7,1,269500,7,2,278840,0.1691
1,1,243400,7,1,269500,7,3,274760,0.1122
1,1,243400,7,1,269500,8,1,170430,0.1935
1,1,243400,7,1,269500,8,2,89370,0.2546
1,1,243400,7,1,269500,8,3,142120,0.1956
1,1,243400,7,2,278840,1,1,243400,0.0000
1,1,243400,7,2,278840,1,2,223010,0.0555
1,1,243400,7,2,278840,1,3,181870,0.0741
1,1,243400,7,2,278840,2,1,210550,0.1481
1,1,243400,7,2,278840,2,2,251930,0.1440
1,1,243400,7,2,278840,2,3,223700,0.1665
1,1,243400,7,2,278840,3,1,110320,0.0837
1,1,243400,7,2,278840,3,2,122580,0.0523
1,1,243400,7,2,278840,3,3,112370,0.0682
1,1,243400,7,2,278840,4,1,222600,0.3147
1,1,243400,7,2,278840,4,2,267800,0.1947
1,1,243400,7,2,278840,4,3,271990,0.2015
1,1,243400,7,2,278840,5,1,130490,0.2922
1,1,243400,7,2,278840,5,2,188720,0.3248
1,1,243400,7,2,278840,5,3,185380,0.2405
1,1,243400,7,2,278840,6,1,241880,0.1826
1,1,243400,7,2,278840,6,2,164810,0.1398
1,1,243400,7,2,278840,6,3,266820,0.1598
1,1,243400,7,2,278840,7,1,269500,0.1676
1,1,243400,7,2,278840,7,2,278840,0.1386
1,1,243400,7,2,278840,7,3,274760,0.1262
1,1,243400,7,2,278840,8,1,170430,0.1757
1,1,243400,7,2,278840,8,2,89370,0.2339
1,1,243400,7,2,278840,8,3,142120,0.1919
1,1,243400,7,3,274760,1,1,243400,0.0000
1,1,243400,7,3,274760,1,2,223010,0.0617
1,1,243400,7,3,274760,1,3,181870,0.0719
1,1,243400,7,3,274760,2,1,210550,0.1421
1,1,243400,7,3,274760,2,2,251930,0.1372
1,1,243400,7,3,274760,2,3,223700,0.1358
1,1,243400,7,3,274760,3,1,110320,0.0935
1,1,243400,7,3,274760,3,2,122580,0.0523
1,1,243400,7,3,274760,3,3,112370,0.0668
1,1,243400,7,3,274760,4,1,222600,0.3061
1,1,243400,7,3,274760,4,2,267800,0.2018
1,1,243400,7,3,274760,4,3,271990,0.2054
1,1,243400,7,3,274760,5,1,130490,0.2603
1,1,243400,7,3,274760,5,2,188720,0.3286
1,1,243400,7,3,274760,5,3,185380,0.2294
1,1,243400,7,3,274760,6,1,241880,0.1551
1,1,243400,7,3,274760,6,2,164810,0.1628
1,1,243400,7,3,274760,6,3,266820,0.1573
1,1,243400,7,3,274760,7,1,269500,0.1626
1,1,243400,7,3,274760,7,2,278840,0.1588
1,1,243400,7,3,274760,7,3,274760,0.1044
1,1,243400,7,3,274760,8,1,170430,0.1819
1,1,243400,7,3,274760,8,2,89370,0.2522
1,1,243400,7,3,274760,8,3,142120,0.1860
1,1,243400,8,1,170430,1,1,243400,0.1037
1,1,243400,8,1,170430,1,2,223010,0.1255
1,1,243400,8,1,170430,1,3,181870,0.1295
1,1,243400,8,1,170430,2,1,210550,0.1295
1,1,243400,8,1,170430,2,2,251930,0.1599
1,1,243400,8,1,170430,2,3,223700,0.1705
1,1,243400,8,1,170430,3,1,110320,0.0651
1,1,243400,8,1,170430,3,2,122580,0.0297
1,1,243400,8,1,170430,3,3,112370,0.0519
1,1,243400,8,1,170430,4,1,222600,0.3692
1,1,243400,8,1,170430,4,2,267800,0.2849
1,1,243400,8,1,170430,4,3,271990,0.2939
1,1,243400,8,1,170430,5,1,130490,0.2820
1,1,243400,8,1,170430,5,2,188720,0.3170
1,1,243400,8,1,170430,5,3,185380,0.2869
1,1,243400,8,1,170430,6,1,241880,0.1731
1,1,243400,8,1,170430,6,2,164810,0.1585
1,1,243400,8,1,170430,6,3,266820,0.2160
1,1,243400,8,1,170430,7,1,269500,0.2026
1,1,243400,8,1,170430,7,2,278840,0.2223
1,1,243400,8,1,170430,7,3,274760,0.1762
1,1,243400,8,1,170430,8,1,170430,0.1208
1,1,243400,8,1,170430,8,2,89370,0.4072
1,1,243400,8,1,170430,8,3,142120,0.1849
1,1,243400,8,2,89370,1,1,243400,0.0000
