train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,multi_error
1,1,243400,2,3,223700,6,1,241880,0.1318
1,1,243400,2,3,223700,6,2,164810,0.1874
1,1,243400,2,3,223700,6,3,266820,0.1876
1,1,243400,2,3,223700,7,1,269500,0.1463
1,1,243400,2,3,223700,7,2,278840,0.1513
1,1,243400,2,3,223700,7,3,274760,0.1931
1,1,243400,2,3,223700,8,1,170430,0.1521
1,1,243400,2,3,223700,8,2,89370,0.2070
1,1,243400,2,3,223700,8,3,142120,0.1944
1,1,243400,3,1,110320,1,1,243400,0.1037
1,1,243400,3,1,110320,1,2,223010,0.1255
1,1,243400,3,1,110320,1,3,181870,0.1406
1,1,243400,3,1,110320,2,1,210550,0.1295
1,1,243400,3,1,110320,2,2,251930,0.1599
1,1,243400,3,1,110320,2,3,223700,0.1678
1,1,243400,3,1,110320,3,1,110320,0.0651
1,1,243400,3,1,110320,3,2,122580,0.0284
1,1,243400,3,1,110320,3,3,112370,0.0630
1,1,243400,3,1,110320,4,1,222600,0.3692
1,1,243400,3,1,110320,4,2,267800,0.2836
1,1,243400,3,1,110320,4,3,271990,0.2939
1,1,243400,3,1,110320,5,1,130490,0.2709
1,1,243400,3,1,110320,5,2,188720,0.2837
1,1,243400,3,1,110320,5,3,185380,0.2425
1,1,243400,3,1,110320,6,1,241880,0.1398
1,1,243400,3,1,110320,6,2,164810,0.1252
1,1,243400,3,1,110320,6,3,266820,0.1937
1,1,243400,3,1,110320,7,1,269500,0.2026
1,1,243400,3,1,110320,7,2,278840,0.2223
1,1,243400,3,1,110320,7,3,274760,0.1762
1,1,243400,3,1,110320,8,1,170430,0.0985
1,1,243400,3,1,110320,8,2,89370,0.4072
1,1,243400,3,1,110320,8,3,142120,0.1960
1,1,243400,3,2,122580,1,1,243400,0.1037
1,1,243400,3,2,122580,1,2,223010,0.1255
1,1,243400,3,2,122580,1,3,181870,0.1406
1,1,243400,3,2,122580,2,1,210550,0.1295
1,1,243400,3,2,122580,2,2,251930,0.1599
1,1,243400,3,2,122580,2,3,223700,0.1678
1,1,243400,3,2,122580,3,1,110320,0.0651
1,1,243400,3,2,122580,3,2,122580,0.0284
1,1,243400,3,2,122580,3,3,112370,0.0630
1,1,243400,3,2,122580,4,1,222600,0.3692
1,1,243400,3,2,122580,4,2,267800,0.2836
1,1,243400,3,2,122580,4,3,271990,0.2939
1,1,243400,3,2,122580,5,1,130490,0.2709
1,1,243400,3,2,122580,5,2,188720,0.2837
1,1,243400,3,2,122580,5,3,185380,0.2425
1,1,243400,3,2,122580,6,1,241880,0.1398
1,1,243400,3,2,122580,6,2,164810,0.1252
1,1,243400,3,2,122580,6,3,266820,0.1937
1,1,243400,3,2,122580,7,1,269500,0.2026
1,1,243400,3,2,122580,7,2,278840,0.2223
1,1,243400,3,2,122580,7,3,274760,0.1762
1,1,243400,3,2,122580,8,1,170430,0.0985
1,1,243400,3,2,122580,8,2,89370,0.4072
1,1,243400,3,2,122580,8,3,142120,0.1960
1,1,243400,3,3,112370,1,1,243400,0.1037
1,1,243400,3,3,112370,1,2,223010,0.1255
1,1,243400,3,3,112370,1,3,181870,0.1406
1,1,243400,3,3,112370,2,1,210550,0.1295
1,1,243400,3,3,112370,2,2,251930,0.1599
1,1,243400,3,3,112370,2,3,223700,0.1678
1,1,243400,3,3,112370,3,1,110320,0.0651
1,1,243400,3,3,112370,3,2,122580,0.0284
1,1,243400,3,3,112370,3,3,112370,0.0630
1,1,243400,3,3,112370,4,1,222600,0.3692
1,1,243400,3,3,112370,4,2,267800,0.2836
1,1,243400,3,3,112370,4,3,271990,0.2939
1,1,243400,3,3,112370,5,1,130490,0.2709
1,1,243400,3,3,112370,5,2,188720,0.2837
1,1,243400,3,3,112370,5,3,185380,0.2425
1,1,243400,3,3,112370,6,1,241880,0.1398
1,1,243400,3,3,112370,6,2,164810,0.1252
1,1,243400,3,3,112370,6,3,266820,0.1937
1,1,243400,3,3,112370,7,1,269500,0.2026
1,1,243400,3,3,112370,7,2,278840,0.2223
1,1,243400,3,3,112370,7,3,274760,0.1762
1,1,243400,3,3,112370,8,1,170430,0.0985
1,1,243400,3,3,112370,8,2,89370,0.4072
1,1,243400,3,3,112370,8,3,142120,0.1960
1,1,243400,4,1,222600,1,1,243400,0.0000
1,1,243400,4,1,222600,1,2,223010,0.0667
1,1,243400,4,1,222600,1,3,181870,0.0711
1,1,243400,4,1,222600,2,1,210550,0.1646
1,1,243400,4,1,222600,2,2,251930,0.1428
1,1,243400,4,1,222600,2,3,223700,0.1612
1,1,243400,4,1,222600,3,1,110320,0.0967
1,1,243400,4,1,222600,3,2,122580,0.0704
1,1,243400,4,1,222600,3,3,112370,0.0992
1,1,243400,4,1,222600,4,1,222600,0.3237
1,1,243400,4,1,222600,4,2,267800,0.2192
1,1,243400,4,1,222600,4,3,271990,0.2386
1,1,243400,4,1,222600,5,1,130490,0.2790
1,1,243400,4,1,222600,5,2,188720,0.3153
1,1,243400,4,1,222600,5,3,185380,0.2328
1,1,243400,4,1,222600,6,1,241880,0.1432
1,1,243400,4,1,222600,6,2,164810,0.1951
1,1,243400,4,1,222600,6,3,266820,0.1926
1,1,243400,4,1,222600,7,1,269500,0.1613
1,1,243400,4,1,222600,7,2,278840,0.1513
1,1,243400,4,1,222600,7,3,274760,0.1945
1,1,243400,4,1,222600,8,1,170430,0.1521
1,1,243400,4,1,222600,8,2,89370,0.2085
1,1,243400,4,1,222600,8,3,142120,0.1821
1,1,243400,4,2,267800,1,1,243400,0.0000
1,1,243400,4,2,267800,1,2,223010,0.0653
1,1,243400,4,2,267800,1,3,181870,0.0697
1,1,243400,4,2,267800,2,1,210550,0.1778
1,1,243400,4,2,267800,2,2,251930,0.1483
1,1,243400,4,2,267800,2,3,223700,0.1554
1,1,243400,4,2,267800,3,1,110320,0.1047
1,1,243400,4,2,267800,3,2,122580,0.0717
1,1,243400,4,2,267800,3,3,112370,0.1091
1,1,243400,4,2,267800,4,1,222600,0.3226
1,1,243400,4,2,267800,4,2,267800,0.2088
1,1,243400,4,2,267800,4,3,271990,0.2283
1,1,243400,4,2,267800,5,1,130490,0.2931
1,1,243400,4,2,267800,5,2,188720,0.3303
1,1,243400,4,2,267800,5,3,185380,0.2367
1,1,243400,4,2,267800,6,1,241880,0.1318
1,1,243400,4,2,267800,6,2,164810,0.1887
1,1,243400,4,2,267800,6,3,266820,0.1887
1,1,243400,4,2,267800,7,1,269500,0.1488
1,1,243400,4,2,267800,7,2,278840,0.1565
1,1,243400,4,2,267800,7,3,274760,0.1918
1,1,243400,4,2,267800,8,1,170430,0.1496
1,1,243400,4,2,267800,8,2,89370,0.2042
1,1,243400,4,2,267800,8,3,142120,0.1905
1,1,243400,4,3,271990,1,1,243400,0.0000
1,1,243400,4,3,271990,1,2,223010,0.0716
1,1,243400,4,3,271990,1,3,181870,0.0669
1,1,243400,4,3,271990,2,1,210550,0.1828
1,1,243400,4,3,271990,2,2,251930,0.1494
1,1,243400,4,3,271990,2,3,223700,0.1759
1,1,243400,4,3,271990,3,1,110320,0.1183
1,1,243400,4,3,271990,3,2,122580,0.0926
1,1,243400,4,3,271990,3,3,112370,0.1048
1,1,243400,4,3,271990,4,1,222600,0.3435
1,1,243400,4,3,271990,4,2,267800,0.2349
1,1,243400,4,3,271990,4,3,271990,0.2161
1,1,243400,4,3,271990,5,1,130490,0.2790
1,1,243400,4,3,271990,5,2,188720,0.3315
1,1,243400,4,3,271990,5,3,185380,0.2405
1,1,243400,4,3,271990,6,1,241880,0.1445
1,1,243400,4,3,271990,6,2,164810,0.1806
1,1,243400,4,3,271990,6,3,266820,0.2042
1,1,243400,4,3,271990,7,1,269500,0.1504
1,1,243400,4,3,271990,7,2,278840,0.1637
1,1,243400,4,3,271990,7,3,274760,0.1695
1,1,243400,4,3,271990,8,1,170430,0.1521
1,1,243400,4,3,271990,8,2,89370,0.2233
1,1,243400,4,3,271990,8,3,142120,0.1787
1,1,243400,5,1,130490,1,1,243400,0.0000
1,1,243400,5,1,130490,1,2,223010,0.0617
1,1,243400,5,1,130490,1,3,181870,0.0683
1,1,243400,5,1,130490,2,1,210550,0.1778
1,1,243400,5,1,130490,2,2,251930,0.1574
1,1,243400,5,1,130490,2,3,223700,0.1802
1,1,243400,5,1,130490,3,1,110320,0.1111
1,1,243400,5,1,130490,3,2,122580,0.0967
1,1,243400,5,1,130490,3,3,112370,0.1146
1,1,243400,5,1,130490,4,1,222600,0.3435
1,1,243400,5,1,130490,4,2,267800,0.2362
1,1,243400,5,1,130490,4,3,271990,0.2231
1,1,243400,5,1,130490,5,1,130490,0.2615
1,1,243400,5,1,130490,5,2,188720,0.3276
1,1,243400,5,1,130490,5,3,185380,0.2557
1,1,243400,5,1,130490,6,1,241880,0.1304
1,1,243400,5,1,130490,6,2,164810,0.1403
1,1,243400,5,1,130490,6,3,266820,0.1996
1,1,243400,5,1,130490,7,1,269500,0.1718
1,1,243400,5,1,130490,7,2,278840,0.1610
1,1,243400,5,1,130490,7,3,274760,0.1772
1,1,243400,5,1,130490,8,1,170430,0.1507
1,1,243400,5,1,130490,8,2,89370,0.2214
1,1,243400,5,1,130490,8,3,142120,0.1646
1,1,243400,5,2,188720,1,1,243400,0.0000
1,1,243400,5,2,188720,1,2,223010,0.0688
1,1,243400,5,2,188720,1,3,181870,0.0669
1,1,243400,5,2,188720,2,1,210550,0.1869
1,1,243400,5,2,188720,2,2,251930,0.1547
1,1,243400,5,2,188720,2,3,223700,0.1875
1,1,243400,5,2,188720,3,1,110320,0.1087
1,1,243400,5,2,188720,3,2,122580,0.0731
1,1,243400,5,2,188720,3,3,112370,0.1080
1,1,243400,5,2,188720,4,1,222600,0.3294
1,1,243400,5,2,188720,4,2,267800,0.2323
1,1,243400,5,2,188720,4,3,271990,0.2165
1,1,243400,5,2,188720,5,1,130490,0.2804
1,1,243400,5,2,188720,5,2,188720,0.3160
1,1,243400,5,2,188720,5,3,185380,0.2380
1,1,243400,5,2,188720,6,1,241880,0.1345
1,1,243400,5,2,188720,6,2,164810,0.1744
1,1,243400,5,2,188720,6,3,266820,0.2039
1,1,243400,5,2,188720,7,1,269500,0.1570
1,1,243400,5,2,188720,7,2,278840,0.1499
1,1,243400,5,2,188720,7,3,274760,0.1840
1,1,243400,5,2,188720,8,1,170430,0.1432
1,1,243400,5,2,188720,8,2,89370,0.2085
1,1,243400,5,2,188720,8,3,142120,0.1839
1,1,243400,5,3,185380,1,1,243400,0.0000
1,1,243400,5,3,185380,1,2,223010,0.0849
1,1,243400,5,3,185380,1,3,181870,0.0683
1,1,243400,5,3,185380,2,1,210550,0.1744
1,1,243400,5,3,185380,2,2,251930,0.1521
1,1,243400,5,3,185380,2,3,223700,0.2027
1,1,243400,5,3,185380,3,1,110320,0.1060
1,1,243400,5,3,185380,3,2,122580,0.0704
1,1,243400,5,3,185380,3,3,112370,0.0900
1,1,243400,5,3,185380,4,1,222600,0.3266
1,1,243400,5,3,185380,4,2,267800,0.2310
1,1,243400,5,3,185380,4,3,271990,0.2163
1,1,243400,5,3,185380,5,1,130490,0.2712
1,1,243400,5,3,185380,5,2,188720,0.3237
1,1,243400,5,3,185380,5,3,185380,0.2139
1,1,243400,5,3,185380,6,1,241880,0.1381
1,1,243400,5,3,185380,6,2,164810,0.1757
1,1,243400,5,3,185380,6,3,266820,0.1960
1,1,243400,5,3,185380,7,1,269500,0.1432
1,1,243400,5,3,185380,7,2,278840,0.1349
1,1,243400,5,3,185380,7,3,274760,0.1838
1,1,243400,5,3,185380,8,1,170430,0.1432
1,1,243400,5,3,185380,8,2,89370,0.2060
1,1,243400,5,3,185380,8,3,142120,0.1767
1,1,243400,6,1,241880,1,1,243400,0.0100
1,1,243400,6,1,241880,1,2,223010,0.0800
1,1,243400,6,1,241880,1,3,181870,0.0736
1,1,243400,6,1,241880,2,1,210550,0.1489
1,1,243400,6,1,241880,2,2,251930,0.1466
1,1,243400,6,1,241880,2,3,223700,0.1432
1,1,243400,6,1,241880,3,1,110320,0.1204
1,1,243400,6,1,241880,3,2,122580,0.0867
1,1,243400,6,1,241880,3,3,112370,0.1048
1,1,243400,6,1,241880,4,1,222600,0.3275
1,1,243400,6,1,241880,4,2,267800,0.2438
1,1,243400,6,1,241880,4,3,271990,0.2409
1,1,243400,6,1,241880,5,1,130490,0.2882
1,1,243400,6,1,241880,5,2,188720,0.3388
1,1,243400,6,1,241880,5,3,185380,0.2368
1,1,243400,6,1,241880,6,1,241880,0.0984
1,1,243400,6,1,241880,6,2,164810,0.1639
1,1,243400,6,1,241880,6,3,266820,0.1247
1,1,243400,6,1,241880,7,1,269500,0.1739
1,1,243400,6,1,241880,7,2,278840,0.1929
1,1,243400,6,1,241880,7,3,274760,0.1495
1,1,243400,6,1,241880,8,1,170430,0.1389
1,1,243400,6,1,241880,8,2,89370,0.2646
1,1,243400,6,1,241880,8,3,142120,0.1627
1,1,243400,6,2,164810,1,1,243400,0.0000
1,1,243400,6,2,164810,1,2,223010,0.0653
1,1,243400,6,2,164810,1,3,181870,0.0683
1,1,243400,6,2,164810,2,1,210550,0.1714
1,1,243400,6,2,164810,2,2,251930,0.1587
1,1,243400,6,2,164810,2,3,223700,0.1790
1,1,243400,6,2,164810,3,1,110320,0.1249
1,1,243400,6,2,164810,3,2,122580,0.0953
1,1,243400,6,2,164810,3,3,112370,0.1148
1,1,243400,6,2,164810,4,1,222600,0.3410
1,1,243400,6,2,164810,4,2,267800,0.2349
1,1,243400,6,2,164810,4,3,271990,0.2167
1,1,243400,6,2,164810,5,1,130490,0.2751
1,1,243400,6,2,164810,5,2,188720,0.3276
1,1,243400,6,2,164810,5,3,185380,0.2498
1,1,243400,6,2,164810,6,1,241880,0.1368
1,1,243400,6,2,164810,6,2,164810,0.1428
1,1,243400,6,2,164810,6,3,266820,0.1846
1,1,243400,6,2,164810,7,1,269500,0.1718
1,1,243400,6,2,164810,7,2,278840,0.1715
1,1,243400,6,2,164810,7,3,274760,0.1645
1,1,243400,6,2,164810,8,1,170430,0.1482
1,1,243400,6,2,164810,8,2,89370,0.2307
1,1,243400,6,2,164810,8,3,142120,0.1610
1,1,243400,6,3,266820,1,1,243400,0.0100
1,1,243400,6,3,266820,1,2,223010,0.0800
1,1,243400,6,3,266820,1,3,181870,0.0736
1,1,243400,6,3,266820,2,1,210550,0.1489
1,1,243400,6,3,266820,2,2,251930,0.1466
1,1,243400,6,3,266820,2,3,223700,0.1432
1,1,243400,6,3,266820,3,1,110320,0.1204
1,1,243400,6,3,266820,3,2,122580,0.0867
1,1,243400,6,3,266820,3,3,112370,0.1048
1,1,243400,6,3,266820,4,1,222600,0.3275
1,1,243400,6,3,266820,4,2,267800,0.2438
1,1,243400,6,3,266820,4,3,271990,0.2409
1,1,243400,6,3,266820,5,1,130490,0.2882
1,1,243400,6,3,266820,5,2,188720,0.3388
1,1,243400,6,3,266820,5,3,185380,0.2368
1,1,243400,6,3,266820,6,1,241880,0.0984
1,1,243400,6,3,266820,6,2,164810,0.1639
1,1,243400,6,3,266820,6,3,266820,0.1247
1,1,243400,6,3,266820,7,1,269500,0.1739
1,1,243400,6,3,266820,7,2,278840,0.1929
1,1,243400,6,3,266820,7,3,274760,0.1495
1,1,243400,6,3,266820,8,1,170430,0.1389
1,1,243400,6,3,266820,8,2,89370,0.2646
1,1,243400,6,3,266820,8,3,142120,0.1627
1,1,243400,7,1,269500,1,1,243400,0.0000
1,1,243400,7,1,269500,1,2,223010,0.0639
1,1,243400,7,1,269500,1,3,181870,0.0683
1,1,243400,7,1,269500,2,1,210550,0.1792
1,1,243400,7,1,269500,2,2,251930,0.1574
1,1,243400,7,1,269500,2,3,223700,0.1676
1,1,243400,7,1,269500,3,1,110320,0.1047
1,1,243400,7,1,269500,3,2,122580,0.0704
1,1,243400,7,1,269500,3,3,112370,0.1132
1,1,243400,7,1,269500,4,1,222600,0.3266
1,1,243400,7,1,269500,4,2,267800,0.2285
1,1,243400,7,1,269500,4,3,271990,0.2369
1,1,243400,7,1,269500,5,1,130490,0.2790
1,1,243400,7,1,269500,5,2,188720,0.3342
1,1,243400,7,1,269500,5,3,185380,0.2491
1,1,243400,7,1,269500,6,1,241880,0.1409
1,1,243400,7,1,269500,6,2,164810,0.1705
1,1,243400,7,1,269500,6,3,266820,0.1998
1,1,243400,7,1,269500,7,1,269500,0.1377
1,1,243400,7,1,269500,7,2,278840,0.1538
1,1,243400,7,1,269500,7,3,274760,0.1904
1,1,243400,7,1,269500,8,1,170430,0.1445
1,1,243400,7,1,269500,8,2,89370,0.2017
1,1,243400,7,1,269500,8,3,142120,0.1864
1,1,243400,7,2,278840,1,1,243400,0.0000
1,1,243400,7,2,278840,1,2,223010,0.0849
1,1,243400,7,2,278840,1,3,181870,0.0683
1,1,243400,7,2,278840,2,1,210550,0.1744
1,1,243400,7,2,278840,2,2,251930,0.1521
1,1,243400,7,2,278840,2,3,223700,0.2027
1,1,243400,7,2,278840,3,1,110320,0.1060
1,1,243400,7,2,278840,3,2,122580,0.0704
1,1,243400,7,2,278840,3,3,112370,0.0900
1,1,243400,7,2,278840,4,1,222600,0.3266
1,1,243400,7,2,278840,4,2,267800,0.2310
1,1,243400,7,2,278840,4,3,271990,0.2163
1,1,243400,7,2,278840,5,1,130490,0.2712
1,1,243400,7,2,278840,5,2,188720,0.3237
1,1,243400,7,2,278840,5,3,185380,0.2139
1,1,243400,7,2,278840,6,1,241880,0.1381
1,1,243400,7,2,278840,6,2,164810,0.1757
1,1,243400,7,2,278840,6,3,266820,0.1960
1,1,243400,7,2,278840,7,1,269500,0.1432
1,1,243400,7,2,278840,7,2,278840,0.1349
1,1,243400,7,2,278840,7,3,274760,0.1838
1,1,243400,7,2,278840,8,1,170430,0.1432
1,1,243400,7,2,278840,8,2,89370,0.2060
1,1,243400,7,2,278840,8,3,142120,0.1767
1,1,243400,7,3,274760,1,1,243400,0.0100
1,1,243400,7,3,274760,1,2,223010,0.0870
1,1,243400,7,3,274760,1,3,181870,0.0775
1,1,243400,7,3,274760,2,1,210550,0.1550
1,1,243400,7,3,274760,2,2,251930,0.1489
1,1,243400,7,3,274760,2,3,223700,0.1566
1,1,243400,7,3,274760,3,1,110320,0.1052
1,1,243400,7,3,274760,3,2,122580,0.0658
1,1,243400,7,3,274760,3,3,112370,0.0830
1,1,243400,7,3,274760,4,1,222600,0.3425
1,1,243400,7,3,274760,4,2,267800,0.2570
1,1,243400,7,3,274760,4,3,271990,0.2423
1,1,243400,7,3,274760,5,1,130490,0.2735
1,1,243400,7,3,274760,5,2,188720,0.3252
1,1,243400,7,3,274760,5,3,185380,0.2330
1,1,243400,7,3,274760,6,1,241880,0.1121
1,1,243400,7,3,274760,6,2,164810,0.1528
1,1,243400,7,3,274760,6,3,266820,0.1352
1,1,243400,7,3,274760,7,1,269500,0.1778
1,1,243400,7,3,274760,7,2,278840,0.1820
1,1,243400,7,3,274760,7,3,274760,0.1351
1,1,243400,7,3,274760,8,1,170430,0.1414
1,1,243400,7,3,274760,8,2,89370,0.2762
1,1,243400,7,3,274760,8,3,142120,0.1830
1,1,243400,8,1,170430,1,1,243400,0.1037
1,1,243400,8,1,170430,1,2,223010,0.1255
1,1,243400,8,1,170430,1,3,181870,0.1406
1,1,243400,8,1,170430,2,1,210550,0.1295
1,1,243400,8,1,170430,2,2,251930,0.1599
1,1,243400,8,1,170430,2,3,223700,0.1678
1,1,243400,8,1,170430,3,1,110320,0.0651
1,1,243400,8,1,170430,3,2,122580,0.0284
1,1,243400,8,1,170430,3,3,112370,0.0630
1,1,243400,8,1,170430,4,1,222600,0.3692
1,1,243400,8,1,170430,4,2,267800,0.2836
1,1,243400,8,1,170430,4,3,271990,0.2939
1,1,243400,8,1,170430,5,1,130490,0.2709
1,1,243400,8,1,170430,5,2,188720,0.2837
1,1,243400,8,1,170430,5,3,185380,0.2425
1,1,243400,8,1,170430,6,1,241880,0.1398
1,1,243400,8,1,170430,6,2,164810,0.1252
1,1,243400,8,1,170430,6,3,266820,0.1937
1,1,243400,8,1,170430,7,1,269500,0.2026
1,1,243400,8,1,170430,7,2,278840,0.2223
1,1,243400,8,1,170430,7,3,274760,0.1762
1,1,243400,8,1,170430,8,1,170430,0.0985
1,1,243400,8,1,170430,8,2,89370,0.4072
1,1,243400,8,1,170430,8,3,142120,0.1960
1,1,243400,8,2,89370,1,1,243400,0.0000
1,1,243400,8,2,89370,1,2,223010,0.0645
1,1,243400,8,2,89370,1,3,181870,0.0683
1,1,243400,8,2,89370,2,1,210550,0.1790
