train_who,train_porder,train_score,valid_who,valid_porder,valid_score,test_who,test_porder,test_score,multi_error
1,1,243400,7,1,269500,4,2,267800,0.2739
1,1,243400,7,1,269500,4,3,271990,0.2579
1,1,243400,7,1,269500,5,1,130490,0.1819
1,1,243400,7,1,269500,5,2,188720,0.1405
1,1,243400,7,1,269500,5,3,185380,0.1766
1,1,243400,7,1,269500,6,1,241880,0.2950
1,1,243400,7,1,269500,6,2,164810,0.1836
1,1,243400,7,1,269500,6,3,266820,0.1043
1,1,243400,7,1,269500,7,1,269500,0.0748
1,1,243400,7,1,269500,7,2,278840,0.0837
1,1,243400,7,1,269500,7,3,274760,0.0783
1,1,243400,7,1,269500,8,1,170430,0.1662
1,1,243400,7,1,269500,8,2,89370,0.2064
1,1,243400,7,1,269500,8,3,142120,0.1638
1,1,243400,7,2,278840,1,1,243400,0.0072
1,1,243400,7,2,278840,1,2,223010,0.0717
1,1,243400,7,2,278840,1,3,181870,0.0556
1,1,243400,7,2,278840,2,1,210550,0.1193
1,1,243400,7,2,278840,2,2,251930,0.1344
1,1,243400,7,2,278840,2,3,223700,0.1495
1,1,243400,7,2,278840,3,1,110320,0.1413
1,1,243400,7,2,278840,3,2,122580,0.0667
1,1,243400,7,2,278840,3,3,112370,0.0773
1,1,243400,7,2,278840,4,1,222600,0.3203
1,1,243400,7,2,278840,4,2,267800,0.2918
1,1,243400,7,2,278840,4,3,271990,0.2705
1,1,243400,7,2,278840,5,1,130490,0.1940
1,1,243400,7,2,278840,5,2,188720,0.2761
1,1,243400,7,2,278840,5,3,185380,0.2260
1,1,243400,7,2,278840,6,1,241880,0.2749
1,1,243400,7,2,278840,6,2,164810,0.1469
1,1,243400,7,2,278840,6,3,266820,0.0932
1,1,243400,7,2,278840,7,1,269500,0.1124
1,1,243400,7,2,278840,7,2,278840,0.0959
1,1,243400,7,2,278840,7,3,274760,0.0818
1,1,243400,7,2,278840,8,1,170430,0.1724
1,1,243400,7,2,278840,8,2,89370,0.1608
1,1,243400,7,2,278840,8,3,142120,0.1392
1,1,243400,7,3,274760,1,1,243400,0.0388
1,1,243400,7,3,274760,1,2,223010,0.0747
1,1,243400,7,3,274760,1,3,181870,0.0731
1,1,243400,7,3,274760,2,1,210550,0.1610
1,1,243400,7,3,274760,2,2,251930,0.1568
1,1,243400,7,3,274760,2,3,223700,0.1796
1,1,243400,7,3,274760,3,1,110320,0.1322
1,1,243400,7,3,274760,3,2,122580,0.0958
1,1,243400,7,3,274760,3,3,112370,0.0592
1,1,243400,7,3,274760,4,1,222600,0.3152
1,1,243400,7,3,274760,4,2,267800,0.2320
1,1,243400,7,3,274760,4,3,271990,0.2480
1,1,243400,7,3,274760,5,1,130490,0.1719
1,1,243400,7,3,274760,5,2,188720,0.1175
1,1,243400,7,3,274760,5,3,185380,0.1789
1,1,243400,7,3,274760,6,1,241880,0.2373
1,1,243400,7,3,274760,6,2,164810,0.1522
1,1,243400,7,3,274760,6,3,266820,0.0979
1,1,243400,7,3,274760,7,1,269500,0.0886
1,1,243400,7,3,274760,7,2,278840,0.0909
1,1,243400,7,3,274760,7,3,274760,0.0838
1,1,243400,7,3,274760,8,1,170430,0.1914
1,1,243400,7,3,274760,8,2,89370,0.1618
1,1,243400,7,3,274760,8,3,142120,0.1423
1,1,243400,8,1,170430,1,1,243400,0.0000
1,1,243400,8,1,170430,1,2,223010,0.0623
1,1,243400,8,1,170430,1,3,181870,0.0661
1,1,243400,8,1,170430,2,1,210550,0.1545
1,1,243400,8,1,170430,2,2,251930,0.1462
1,1,243400,8,1,170430,2,3,223700,0.1711
1,1,243400,8,1,170430,3,1,110320,0.1576
1,1,243400,8,1,170430,3,2,122580,0.0687
1,1,243400,8,1,170430,3,3,112370,0.0984
1,1,243400,8,1,170430,4,1,222600,0.3620
1,1,243400,8,1,170430,4,2,267800,0.2519
1,1,243400,8,1,170430,4,3,271990,0.2394
1,1,243400,8,1,170430,5,1,130490,0.2321
1,1,243400,8,1,170430,5,2,188720,0.3291
1,1,243400,8,1,170430,5,3,185380,0.2292
1,1,243400,8,1,170430,6,1,241880,0.2983
1,1,243400,8,1,170430,6,2,164810,0.1940
1,1,243400,8,1,170430,6,3,266820,0.1414
1,1,243400,8,1,170430,7,1,269500,0.1801
1,1,243400,8,1,170430,7,2,278840,0.1191
1,1,243400,8,1,170430,7,3,274760,0.1316
1,1,243400,8,1,170430,8,1,170430,0.1876
1,1,243400,8,1,170430,8,2,89370,0.1745
1,1,243400,8,1,170430,8,3,142120,0.1657
1,1,243400,8,2,89370,1,1,243400,0.0072
